"file_id"	"source_path"	"package_root"	"file_kind"	"final_disposition"	"final_owner_or_link_boundary"	"final_change_class"	"named_adapter"	"mapping_implication"	"final_evidence"	"final_audit_state"
"MVDM-FILE-0088"	"dpmi/dxmmgr.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0089"	"dpmi/dxmsg.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0090"	"dpmi/dxnetbio.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0091"	"dpmi/dxoem.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0092"	"dpmi/dxrom.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0093"	"dpmi/dxrom.inc"	"dpmi"	"declaration"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0094"	"dpmi/dxstrt.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0095"	"dpmi/dxutil.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0096"	"dpmi/dxvcpi.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0097"	"dpmi/dxvcpi.inc"	"dpmi"	"declaration"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0098"	"dpmi/dxvcpibt.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0099"	"dpmi/gendefs.inc"	"dpmi"	"declaration"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0100"	"dpmi/hostdata.inc"	"dpmi"	"declaration"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0101"	"dpmi/interupt.inc"	"dpmi"	"declaration"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0102"	"dpmi/makefile"	"dpmi"	"resource-or-other"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0103"	"dpmi/migrate.bat"	"dpmi"	"resource-or-other"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0104"	"dpmi/mk.cmd"	"dpmi"	"resource-or-other"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0105"	"dpmi/netbios.inc"	"dpmi"	"declaration"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0106"	"dpmi/ntintr32.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0107"	"dpmi/ntnpxem.asm"	"dpmi"	"source"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0108"	"dpmi/pmdefs.inc"	"dpmi"	"declaration"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0109"	"dpmi/program.sed"	"dpmi"	"resource-or-other"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0110"	"dpmi/prot386.inc"	"dpmi"	"declaration"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
"MVDM-FILE-0111"	"dpmi/segdefs.inc"	"dpmi"	"declaration"	"guest-only"	"opennt-guest-dos DOSX/DPMI guest product; loaded immutable guest bytes, never a host link input"	"none; byte-exact guest source, build input or artifact retained"	"adapter-bop; adapter-softpc; adapter-vdm-monitor; adapter-bochs at the historical guest boundary only"	"guest addresses remain guest numeric values; any host-facing boundary uses fixed-width adapter frames and the session guest-memory mapping-manager lease"	"T276 S19: dpmi/makefile builds 16-bit 486/dosx.exe as one DPMI guest provider product, not a host static library"	"final-disposition-audited; not implemented"
