candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	caller_source_root	callee_spelling	original_mvdm_definition_candidate_count	root_matching_candidate_count	linkage_matching_candidate_count	allowed_package_roots	selectable_definition_count	selectable_definition_identities	next_disposition
"MVDM-FIRST-REBASELINED-000584"	"ResizeMemoryBlock"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1558"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000587"	"LoadExec"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1731"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000590"	"FindFirstFileHandle"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1826"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000593"	"FindNextFileHandle"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1880"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000594"	"SetPSP"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1932"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000595"	"GetPSP"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1977"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000597"	"TranslateBPB"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2006"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000598"	"RenameFile"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2054"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000599"	"CreateTempFile"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2114"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000602"	"Func5Fh"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2293"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000607"	"ReturnDSSI"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2368"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000612"	"GetExtendedCountryInfo"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2453"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000613"	"MapASCIIZDSSI"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2495"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000614"	"MapDSDXLenCX"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2575"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000615"	"IOCTLMap2Bytes"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2628"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000617"	"IOCTLBlockDevs"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2733"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000618"	"IoctlReadWriteTrack"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2773"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiAllocateBuffer"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/buffer.c|6123c2acefa990be5bf87600a232a32feb1b7435ea0c2f346aa174b56ca37abc|346"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000619"	"IoctlReadWriteTrack"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2793"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000620"	"IoctlReadWriteTrack"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2900"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000621"	"MapDPL"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2953"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000622"	"GetMachineName"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"3005"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000623"	"GetPrinterSetup"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"3058"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000624"	"SetPrinterSetup"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"3110"	"O:\repos.external\OpenNT\base\mvdm"	"DpmiSimulateIretCF"	"2"	"1"	"1"	"base/mvdm/dpmi32;base/mvdm/inc;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000685"	"InterProcCommHandler"	"fax/wowfaxui/wfhelper.c"	"bf8cd7fe0a51e9339b98c1ced13a7d295a25a0f49dc08be83d7c07e1b6785bec"	"437"	"O:\repos.external\OpenNT\base\mvdm"	"GetFaxDataMapName"	"2"	"1"	"1"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc"	"1"	"O:\repos.external\OpenNT\base\mvdm|inc/wowfax.h|97c6c40dc2d0565a21dc1be4112fe24f138b10ddbb55fbd29e55da972a2a2c84|284"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000749"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"101"	"O:\repos.external\OpenNT\base\mvdm"	"lstrlen"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000750"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"102"	"O:\repos.external\OpenNT\base\mvdm"	"lstrlen"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000752"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"110"	"O:\repos.external\OpenNT\base\mvdm"	"lstrcpy"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000753"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"118"	"O:\repos.external\OpenNT\base\mvdm"	"lstrlen"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000754"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"119"	"O:\repos.external\OpenNT\base\mvdm"	"lstrcpy"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000755"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"121"	"O:\repos.external\OpenNT\base\mvdm"	"lstrlen"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000756"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"122"	"O:\repos.external\OpenNT\base\mvdm"	"lstrcpy"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000772"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"575"	"O:\repos.external\OpenNT\base\mvdm"	"lstrlen"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000773"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"576"	"O:\repos.external\OpenNT\base\mvdm"	"lstrlen"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000774"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"587"	"O:\repos.external\OpenNT\base\mvdm"	"lstrcpy"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000775"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"600"	"O:\repos.external\OpenNT\base\mvdm"	"lstrlen"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000776"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"601"	"O:\repos.external\OpenNT\base\mvdm"	"lstrcpy"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000777"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"603"	"O:\repos.external\OpenNT\base\mvdm"	"lstrlen"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000778"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"604"	"O:\repos.external\OpenNT\base\mvdm"	"lstrcpy"	"0"	"0"	"0"	"base/mvdm/fax;base/mvdm/inc;nt/private/mvdm/fax;nt/private/mvdm/inc;nt/private/windows/inc;nt/public/oak/inc;public/internal"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000969"	"set_tod"	"softpc.new/base/bios/cmos_bis.c"	"e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd"	"85"	"O:\repos.external\OpenNT\base\mvdm"	"cmos_read"	"2"	"1"	"1"	"base/mvdm/softpc.new;nt/private/mvdm/softpc.new"	"1"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000970"	"set_tod"	"softpc.new/base/bios/cmos_bis.c"	"e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd"	"88"	"O:\repos.external\OpenNT\base\mvdm"	"cmos_read"	"2"	"1"	"1"	"base/mvdm/softpc.new;nt/private/mvdm/softpc.new"	"1"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000971"	"set_tod"	"softpc.new/base/bios/cmos_bis.c"	"e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd"	"89"	"O:\repos.external\OpenNT\base\mvdm"	"cmos_write"	"2"	"1"	"1"	"base/mvdm/softpc.new;nt/private/mvdm/softpc.new"	"1"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000972"	"set_tod"	"softpc.new/base/bios/cmos_bis.c"	"e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd"	"97"	"O:\repos.external\OpenNT\base\mvdm"	"cmos_read"	"2"	"1"	"1"	"base/mvdm/softpc.new;nt/private/mvdm/softpc.new"	"1"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000973"	"set_tod"	"softpc.new/base/bios/cmos_bis.c"	"e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd"	"100"	"O:\repos.external\OpenNT\base\mvdm"	"cmos_read"	"2"	"1"	"1"	"base/mvdm/softpc.new;nt/private/mvdm/softpc.new"	"1"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000974"	"set_tod"	"softpc.new/base/bios/cmos_bis.c"	"e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd"	"101"	"O:\repos.external\OpenNT\base\mvdm"	"cmos_write"	"2"	"1"	"1"	"base/mvdm/softpc.new;nt/private/mvdm/softpc.new"	"1"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000975"	"set_tod"	"softpc.new/base/bios/cmos_bis.c"	"e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd"	"109"	"O:\repos.external\OpenNT\base\mvdm"	"cmos_read"	"2"	"1"	"1"	"base/mvdm/softpc.new;nt/private/mvdm/softpc.new"	"1"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000976"	"set_tod"	"softpc.new/base/bios/cmos_bis.c"	"e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd"	"112"	"O:\repos.external\OpenNT\base\mvdm"	"cmos_read"	"2"	"1"	"1"	"base/mvdm/softpc.new;nt/private/mvdm/softpc.new"	"1"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-000977"	"set_tod"	"softpc.new/base/bios/cmos_bis.c"	"e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd"	"113"	"O:\repos.external\OpenNT\base\mvdm"	"cmos_write"	"2"	"1"	"1"	"base/mvdm/softpc.new;nt/private/mvdm/softpc.new"	"1"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|178"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-001017"	"reset"	"softpc.new/base/bios/reset.c"	"46e2507ad47182125ed59206780763c5dadf6ea752a43d4d946451de1024d90b"	"991"	"O:\repos.external\OpenNT\base\mvdm"	"init_gen_drivers"	"0"	"0"	"0"	"base/mvdm/softpc.new;nt/private/mvdm/softpc.new"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
