record_id	architecture	source_path	source_line	warning	message	occurrence_count	review_cluster	source_review_requirement	disposition
T310-S8-P4-WARN-000086	x64	src/mvdm-host/dos/command/cmdexec.c	266	C4311	'type cast': pointer truncation from 'CHAR *' to 'ULONG'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000087	x64	src/mvdm-host/dos/command/cmdexec.c	266	C4312	'type cast': conversion from 'unsigned long' to 'PCHAR' of greater size	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000088	x64	src/mvdm-host/dos/command/cmdexec.c	287	C4311	'type cast': pointer truncation from 'PCHAR' to 'ULONG'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000089	x64	src/mvdm-host/dos/command/cmdexec.c	287	C4311	'type cast': pointer truncation from 'UCHAR *' to 'ULONG'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000090	x64	src/mvdm-host/dos/command/cmdexec.c	287	C4312	'type cast': conversion from 'unsigned long' to 'PCHAR' of greater size	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000091	x64	src/mvdm-host/dos/command/cmdexec.c	288	C4311	'type cast': pointer truncation from 'PCHAR' to 'ULONG'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000092	x64	src/mvdm-host/dos/command/cmdexec.c	290	C4311	'type cast': pointer truncation from 'PCHAR' to 'ULONG'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000093	x64	src/mvdm-host/dos/command/cmdexec.c	294	C4311	'type cast': pointer truncation from 'PCHAR' to 'ULONG'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000094	x64	src/mvdm-host/dos/command/cmdexec.c	294	C4311	'type cast': pointer truncation from 'UCHAR *' to 'ULONG'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000095	x64	src/mvdm-host/dos/command/cmdexec.c	294	C4312	'type cast': conversion from 'unsigned long' to 'PCHAR' of greater size	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000096	x64	src/mvdm-host/dos/command/cmdexec.c	295	C4311	'type cast': pointer truncation from 'PCHAR' to 'ULONG'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000097	x64	src/mvdm-host/dos/command/cmdexec.c	297	C4311	'type cast': pointer truncation from 'PCHAR' to 'ULONG'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000098	x64	src/mvdm-host/dos/command/cmdexec.c	321	C4189	'lpNewEnv': local variable is initialized but not referenced	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000099	x86	src/mvdm-host/dos/command/cmdexec.c	321	C4189	'lpNewEnv': local variable is initialized but not referenced	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000100	x64	src/mvdm-host/dos/command/cmdexec.c	343	C4312	'type cast': conversion from '__unaligned DWORD' to 'HANDLE' of greater size	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000101	x64	src/mvdm-host/dos/command/cmdexec.c	346	C4312	'type cast': conversion from '__unaligned DWORD' to 'HANDLE' of greater size	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000102	x64	src/mvdm-host/dos/command/cmdexec.c	349	C4312	'type cast': conversion from '__unaligned DWORD' to 'HANDLE' of greater size	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000103	x64	src/mvdm-host/dos/command/cmdexec.c	582	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000104	x86	src/mvdm-host/dos/command/cmdexec.c	582	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000105	x64	src/mvdm-host/dos/command/cmdexec.c	583	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000106	x86	src/mvdm-host/dos/command/cmdexec.c	583	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000107	x64	src/mvdm-host/dos/command/cmdexec.c	604	C4459	declaration of 'VDMInfo' hides global declaration	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000108	x86	src/mvdm-host/dos/command/cmdexec.c	604	C4459	declaration of 'VDMInfo' hides global declaration	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000109	x64	src/mvdm-host/dos/command/cmdexec.c	628	C4312	'type cast': conversion from 'unsigned long' to 'PREDIRCOMPLETE_INFO' of greater size	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000110	x64	src/mvdm-host/dos/command/cmdkeyb.c	72	C4101	'ofstr': unreferenced local variable	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000111	x86	src/mvdm-host/dos/command/cmdkeyb.c	72	C4101	'ofstr': unreferenced local variable	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000112	x64	src/mvdm-host/dos/command/cmdkeyb.c	99	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000113	x86	src/mvdm-host/dos/command/cmdkeyb.c	99	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000114	x64	src/mvdm-host/dos/command/cmdkeyb.c	120	C4057	'function': 'LPBYTE' differs in indirection to slightly different base types from 'CHAR [28]'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000115	x86	src/mvdm-host/dos/command/cmdkeyb.c	120	C4057	'function': 'LPBYTE' differs in indirection to slightly different base types from 'CHAR [28]'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000116	x64	src/mvdm-host/dos/command/cmdkeyb.c	135	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000117	x86	src/mvdm-host/dos/command/cmdkeyb.c	135	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000118	x64	src/mvdm-host/dos/command/cmdkeyb.c	146	C4057	'function': 'LPBYTE' differs in indirection to slightly different base types from 'CHAR [8]'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000119	x86	src/mvdm-host/dos/command/cmdkeyb.c	146	C4057	'function': 'LPBYTE' differs in indirection to slightly different base types from 'CHAR [8]'	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000120	x64	src/mvdm-host/dos/command/cmdkeyb.c	192	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000121	x86	src/mvdm-host/dos/command/cmdkeyb.c	192	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000122	x64	src/mvdm-host/dos/command/cmdkeyb.c	204	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000123	x86	src/mvdm-host/dos/command/cmdkeyb.c	204	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-000124	x64	src/mvdm-host/dos/command/cmdkeyb.c	207	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	MVDM-DOS-OWNER-PACKAGE	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
