canonical_interface_id	callee_spelling	raw_candidate_ids	raw_call_site_count	resolution	original_definition_ids	original_definition_identities	basis
"MVDM-FIRST-INTERFACE-000101"	"CompareFileTime"	"MVDM-FIRST-CANDIDATE-000303;MVDM-FIRST-CANDIDATE-000304"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000102"	"config_get"	"MVDM-FIRST-CANDIDATE-001185"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000103"	"config_put"	"MVDM-FIRST-CANDIDATE-001186"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000104"	"ConnectNamedPipe"	"MVDM-FIRST-CANDIDATE-001290"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000105"	"ConsoleMenuControl"	"MVDM-FIRST-CANDIDATE-001621;MVDM-FIRST-CANDIDATE-001663"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000106"	"ContinueDebugEvent"	"MVDM-FIRST-CANDIDATE-002067"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000107"	"ConvertDIB16"	"MVDM-FIRST-CANDIDATE-002240"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000108"	"ConvertDIB32"	"MVDM-FIRST-CANDIDATE-002238"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000109"	"ConvertMetaFile16"	"MVDM-FIRST-CANDIDATE-002241"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000110"	"ConvertMetaFile32"	"MVDM-FIRST-CANDIDATE-002239"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000111"	"cos"	"MVDM-FIRST-CANDIDATE-000362;MVDM-FIRST-CANDIDATE-000363;MVDM-FIRST-CANDIDATE-000373;MVDM-FIRST-CANDIDATE-000375"	"4"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000112"	"CountClipboardFormats"	"MVDM-FIRST-CANDIDATE-002707"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000113"	"Cpu_set_vid_rd_ptrs"	"MVDM-FIRST-CANDIDATE-001221;MVDM-FIRST-CANDIDATE-001223;MVDM-FIRST-CANDIDATE-001225;MVDM-FIRST-CANDIDATE-001226;MVDM-FIRST-CANDIDATE-001227;MVDM-FIRST-CANDIDATE-001228;MVDM-FIRST-CANDIDATE-001229"	"7"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000114"	"Cpu_set_vid_wrt_ptrs"	"MVDM-FIRST-CANDIDATE-001220;MVDM-FIRST-CANDIDATE-001222;MVDM-FIRST-CANDIDATE-001224;MVDM-FIRST-CANDIDATE-001247;MVDM-FIRST-CANDIDATE-001248;MVDM-FIRST-CANDIDATE-001249;MVDM-FIRST-CANDIDATE-001273"	"7"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000115"	"CreateBitmapIndirect"	"MVDM-FIRST-CANDIDATE-002269"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000116"	"CreateBrushIndirect"	"MVDM-FIRST-CANDIDATE-002270;MVDM-FIRST-CANDIDATE-002272;MVDM-FIRST-CANDIDATE-002277"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000117"	"CreateCompatibleBitmap"	"MVDM-FIRST-CANDIDATE-002271"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000118"	"CreateConsoleScreenBuffer"	"MVDM-FIRST-CANDIDATE-001601"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000119"	"CreateDIBSection"	"MVDM-FIRST-CANDIDATE-002243;MVDM-FIRST-CANDIDATE-002246"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000120"	"CreateDirectoryOem"	"MVDM-FIRST-CANDIDATE-000108"	"1"	"original-definition-found"	""	"undefined:680@a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000121"	"CreateEllipticRgn"	"MVDM-FIRST-CANDIDATE-002273"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000122"	"CreateEllipticRgnIndirect"	"MVDM-FIRST-CANDIDATE-002274"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000123"	"CreateFileOem"	"MVDM-FIRST-CANDIDATE-000150;MVDM-FIRST-CANDIDATE-000152;MVDM-FIRST-CANDIDATE-000157;MVDM-FIRST-CANDIDATE-000167;MVDM-FIRST-CANDIDATE-000173;MVDM-FIRST-CANDIDATE-000207;MVDM-FIRST-CANDIDATE-002474;MVDM-FIRST-CANDIDATE-002475;MVDM-FIRST-CANDIDATE-002476"	"9"	"original-definition-found"	""	"undefined:59@a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000124"	"CreateHatchBrush"	"MVDM-FIRST-CANDIDATE-002275"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000125"	"CreateMenu"	"MVDM-FIRST-CANDIDATE-001618;MVDM-FIRST-CANDIDATE-001619;MVDM-FIRST-CANDIDATE-001620;MVDM-FIRST-CANDIDATE-002759"	"4"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000126"	"CreatePolygonRgn"	"MVDM-FIRST-CANDIDATE-002279"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000127"	"CreatePolyPolygonRgn"	"MVDM-FIRST-CANDIDATE-002278"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000128"	"CreatePopupMenu"	"MVDM-FIRST-CANDIDATE-002760"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000129"	"CreateRectRgn"	"MVDM-FIRST-CANDIDATE-002280;MVDM-FIRST-CANDIDATE-002437;MVDM-FIRST-CANDIDATE-002438"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000130"	"CreateRectRgnIndirect"	"MVDM-FIRST-CANDIDATE-002281"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000131"	"CreateRemoteThread"	"MVDM-FIRST-CANDIDATE-002065;MVDM-FIRST-CANDIDATE-002070"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000132"	"CreateRoundRectRgn"	"MVDM-FIRST-CANDIDATE-002282"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000133"	"CreateThread"	"MVDM-FIRST-CANDIDATE-000065;MVDM-FIRST-CANDIDATE-000094;MVDM-FIRST-CANDIDATE-000096;MVDM-FIRST-CANDIDATE-001340;MVDM-FIRST-CANDIDATE-001441;MVDM-FIRST-CANDIDATE-001483;MVDM-FIRST-CANDIDATE-001494;MVDM-FIRST-CANDIDATE-001733;MVDM-FIRST-CANDIDATE-001745;MVDM-FIRST-CANDIDATE-001749;MVDM-FIRST-CANDIDATE-002004;MVDM-FIRST-CANDIDATE-002029;MVDM-FIRST-CANDIDATE-002091;MVDM-FIRST-CANDIDATE-002103;MVDM-FIRST-CANDIDATE-002177;MVDM-FIRST-CANDIDATE-002541;MVDM-FIRST-CANDIDATE-002724;MVDM-FIRST-CANDIDATE-002735"	"18"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000134"	"CRTC_REG"	"MVDM-FIRST-CANDIDATE-001216;MVDM-FIRST-CANDIDATE-001217;MVDM-FIRST-CANDIDATE-001218;MVDM-FIRST-CANDIDATE-001219"	"4"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000135"	"CsrIdentifyAlertableThread"	"MVDM-FIRST-CANDIDATE-002627"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000136"	"ctime"	"MVDM-FIRST-CANDIDATE-001032;MVDM-FIRST-CANDIDATE-001040"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000137"	"DbgPrompt"	"MVDM-FIRST-CANDIDATE-000214;MVDM-FIRST-CANDIDATE-001306;MVDM-FIRST-CANDIDATE-001307;MVDM-FIRST-CANDIDATE-001308"	"4"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000138"	"DdeAbandonTransaction"	"MVDM-FIRST-CANDIDATE-002214"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000139"	"DdeAccessData"	"MVDM-FIRST-CANDIDATE-002222;MVDM-FIRST-CANDIDATE-002227"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000140"	"DdeAddData"	"MVDM-FIRST-CANDIDATE-002218"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000141"	"DdeClientTransaction"	"MVDM-FIRST-CANDIDATE-002213"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000142"	"DdeCmpStringHandles"	"MVDM-FIRST-CANDIDATE-002235"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000143"	"DdeConnect"	"MVDM-FIRST-CANDIDATE-002209"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000144"	"DdeConnectList"	"MVDM-FIRST-CANDIDATE-002206"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000145"	"DdeCreateDataHandle"	"MVDM-FIRST-CANDIDATE-002216"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000146"	"DdeDisconnect"	"MVDM-FIRST-CANDIDATE-002210"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000147"	"DdeDisconnectList"	"MVDM-FIRST-CANDIDATE-002208"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000148"	"DdeEnableCallback"	"MVDM-FIRST-CANDIDATE-002233"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000149"	"DdeFreeDataHandle"	"MVDM-FIRST-CANDIDATE-002229"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000150"	"DdeFreeStringHandle"	"MVDM-FIRST-CANDIDATE-002231"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000151"	"DdeGetCallbackInstance"	"MVDM-FIRST-CANDIDATE-002237"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000152"	"DdeGetData"	"MVDM-FIRST-CANDIDATE-002220"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000153"	"DdeGetDataHandleFormat"	"MVDM-FIRST-CANDIDATE-002217;MVDM-FIRST-CANDIDATE-002219;MVDM-FIRST-CANDIDATE-002221;MVDM-FIRST-CANDIDATE-002225"	"4"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000154"	"DdeGetLastError"	"MVDM-FIRST-CANDIDATE-002230"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000155"	"DdeIsDataHandleInitialized"	"MVDM-FIRST-CANDIDATE-002224"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000156"	"DdeIsDataHandleReadOnly"	"MVDM-FIRST-CANDIDATE-002226"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000157"	"DdeKeepStringHandle"	"MVDM-FIRST-CANDIDATE-002232"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000158"	"DdeNameService"	"MVDM-FIRST-CANDIDATE-002234"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000159"	"DdePostAdvise"	"MVDM-FIRST-CANDIDATE-002215"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000160"	"DdeQueryConvInfo"	"MVDM-FIRST-CANDIDATE-002211"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000161"	"DdeQueryNextServer"	"MVDM-FIRST-CANDIDATE-002207"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000162"	"DdeReconnect"	"MVDM-FIRST-CANDIDATE-002236"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000163"	"DdeSetUserHandle"	"MVDM-FIRST-CANDIDATE-002212"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000164"	"DdeUnaccessData"	"MVDM-FIRST-CANDIDATE-002228"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000165"	"DdeUninitialize"	"MVDM-FIRST-CANDIDATE-002205"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000166"	"DeleteFileOem"	"MVDM-FIRST-CANDIDATE-000139;MVDM-FIRST-CANDIDATE-000160;MVDM-FIRST-CANDIDATE-002553;MVDM-FIRST-CANDIDATE-002558;MVDM-FIRST-CANDIDATE-002560;MVDM-FIRST-CANDIDATE-002562"	"6"	"original-definition-found"	""	"undefined:219@a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
