"caller_path"	"source_line"	"declaration_text"	"edge_kind"	"stage1_state"	"next_stage"	"lexical_name"	"selected_definition_paths"
"dpmi32/dpmidata.h"	"215"	"extern SETREGISTERFUNCTION SetSIRegister;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"SetSIRegister"	""
"dpmi32/dpmidata.h"	"216"	"extern SETREGISTERFUNCTION SetBXRegister;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"SetBXRegister"	""
"dpmi32/dpmidata.h"	"217"	"extern SETREGISTERFUNCTION SetAXRegister;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"SetAXRegister"	""
"dpmi32/dpmidata.h"	"218"	"extern SETREGISTERFUNCTION SetSPRegister;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"SetSPRegister"	""
"dpmi32/register.c"	"33"	"extern LDT_ENTRY *Ldt;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Ldt"	""
"fax/wowfaxui/wfhelper.c"	"16"	"extern LPCRITICAL_SECTION lpCriticalSection;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"lpCriticalSection"	""
"fax/wowfaxui/wfhelper.c"	"17"	"extern HINSTANCE ghInst;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ghInst"	""
"fax/wowfaxui/wfsheets.c"	"21"	"extern HINSTANCE ghInst;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ghInst"	""
"fax/wowfaxui/wfupgrad.c"	"14"	"extern LPCRITICAL_SECTION lpCriticalSection;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"lpCriticalSection"	""
"fax/wowfaxui/wfupgrad.c"	"15"	"extern HINSTANCE ghInst;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ghInst"	""
"fax/wowfaxui/wowfaxui.h"	"66"	"extern INT iReqFaxLogLevel;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iReqFaxLogLevel"	""
"ieuvddex/ieuvddex.h"	"58"	"extern PNTSD_OUTPUT_ROUTINE Print;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Print"	""
"ieuvddex/ieuvddex.h"	"59"	"extern PNTSD_GET_EXPRESSION GetExpression;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"GetExpression"	""
"ieuvddex/ieuvddex.h"	"60"	"extern PNTSD_GET_SYMBOL GetSymbol;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"GetSymbol"	""
"ieuvddex/ieuvddex.h"	"62"	"extern PWINDBG_READ_PROCESS_MEMORY_ROUTINE  ReadProcessMemWinDbg;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ReadProcessMemWinDbg"	""
"ieuvddex/ieuvddex.h"	"63"	"extern PWINDBG_WRITE_PROCESS_MEMORY_ROUTINE WriteProcessMemWinDbg;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"WriteProcessMemWinDbg"	""
"ieuvddex/ieuvddex.h"	"64"	"extern PWINDBG_GET_THREAD_CONTEXT_ROUTINE   GetThreadContextWinDbg;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"GetThreadContextWinDbg"	""
"ieuvddex/ieuvddex.h"	"65"	"extern PWINDBG_SET_THREAD_CONTEXT_ROUTINE   SetThreadContextWinDbg;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"SetThreadContextWinDbg"	""
"ieuvddex/ieuvddex.h"	"67"	"extern  fWinDbg;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"fWinDbg"	""
"ieuvddex/ieuvddex.h"	"73"	"extern HANDLE hModBase;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hModBase"	""
"softpc.new/base/ccpu386/c_main.c"	"227"	"extern IU32	cpu_interrupt_map ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cpu_interrupt_map"	""
"softpc.new/base/ccpu386/c_main.c"	"234"	"extern IBOOL NpxIntrNeeded;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"NpxIntrNeeded"	""
"softpc.new/base/ccpu386/c_main.c"	"514"	"extern IBOOL qEventsToDo;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"qEventsToDo"	""
"softpc.new/base/ccpu386/ccpupig.h"	"156"	"extern	struct pig_mmio_info	pig_mmio_info;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pig_mmio_info"	""
"softpc.new/base/ccpu386/ccpusas4.c"	"121"	"extern struct SasVector cSasPtrs;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cSasPtrs"	""
"softpc.new/base/ccpu386/ccpusas4.h"	"26"	"extern PHY_ADDR SasWrapMask;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"SasWrapMask"	""
"softpc.new/base/ccpu386/cpu4gen.h"	"185"	"extern	struct	CpuVector	Cpu;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Cpu"	""
"softpc.new/base/ccpu386/evidfunc.h"	"702"	"extern EVID_WRT_POINTERS simple_evid;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"simple_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"703"	"extern EVID_WRT_POINTERS gricvid_evid;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"gricvid_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"704"	"extern EVID_WRT_POINTERS dith_evid[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"dith_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"705"	"extern EVID_WRT_POINTERS chain2_evid[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"chain2_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"706"	"extern EVID_WRT_POINTERS unchained_evid[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"unchained_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"707"	"extern EVID_WRT_POINTERS chain4_evid[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"chain4_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"708"	"extern EVID_READ_POINTERS simple_read_evid;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"simple_read_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"709"	"extern EVID_READ_POINTERS ram_dsbld_read_evid;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ram_dsbld_read_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"710"	"extern EVID_READ_POINTERS read_mode0_evid[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"read_mode0_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"711"	"extern EVID_READ_POINTERS read_mode1_evid[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"read_mode1_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"712"	"extern EVID_MARK_POINTERS simple_mark_evid;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"simple_mark_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"713"	"extern EVID_MARK_POINTERS cga_mark_evid;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cga_mark_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"714"	"extern EVID_MARK_POINTERS unchained_mark_evid;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"unchained_mark_evid"	""
"softpc.new/base/ccpu386/evidfunc.h"	"715"	"extern EVID_MARK_POINTERS chain4_mark_evid;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"chain4_mark_evid"	""
"softpc.new/base/ccpu386/evidgen.h"	"17"	"extern	struct	VideoVector	Video;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Video"	""
"softpc.new/base/ccpu386/gdpvar.h"	"1856"	"extern IHP Gdp;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Gdp"	""
"softpc.new/base/ccpu386/ntstubs.c"	"9"	"extern struct VideoVector C_Video;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"C_Video"	""
"softpc.new/base/ccpu386/ntthread.c"	"190"	"extern ISM32 in_C;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"in_C"	""
"softpc.new/base/ccpu386/sascdef.c"	"24"	"extern TYPE_sas_memory_size c_sas_memory_size;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_memory_size"	""
"softpc.new/base/ccpu386/sascdef.c"	"25"	"extern TYPE_sas_connect_memory c_sas_connect_memory;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_connect_memory"	""
"softpc.new/base/ccpu386/sascdef.c"	"26"	"extern TYPE_sas_enable_20_bit_wrapping c_sas_enable_20_bit_wrapping;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_enable_20_bit_wrapping"	""
"softpc.new/base/ccpu386/sascdef.c"	"27"	"extern TYPE_sas_disable_20_bit_wrapping c_sas_disable_20_bit_wrapping;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_disable_20_bit_wrapping"	""
"softpc.new/base/ccpu386/sascdef.c"	"28"	"extern TYPE_sas_twenty_bit_wrapping_enabled c_sas_twenty_bit_wrapping_enabled;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_twenty_bit_wrapping_enabled"	""
"softpc.new/base/ccpu386/sascdef.c"	"29"	"extern TYPE_sas_memory_type c_sas_memory_type;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_memory_type"	""
"softpc.new/base/ccpu386/sascdef.c"	"30"	"extern TYPE_sas_hw_at c_sas_hw_at;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_hw_at"	""
"softpc.new/base/ccpu386/sascdef.c"	"31"	"extern TYPE_sas_w_at c_sas_w_at;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_w_at"	""
"softpc.new/base/ccpu386/sascdef.c"	"32"	"extern TYPE_sas_dw_at c_sas_dw_at;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_dw_at"	""
"softpc.new/base/ccpu386/sascdef.c"	"33"	"extern TYPE_sas_hw_at_no_check c_sas_hw_at;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_hw_at"	""
"softpc.new/base/ccpu386/sascdef.c"	"34"	"extern TYPE_sas_w_at_no_check c_sas_w_at;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_w_at"	""
"softpc.new/base/ccpu386/sascdef.c"	"35"	"extern TYPE_sas_dw_at_no_check c_sas_dw_at;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_dw_at"	""
"softpc.new/base/ccpu386/sascdef.c"	"36"	"extern TYPE_sas_store c_sas_store;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_store"	""
"softpc.new/base/ccpu386/sascdef.c"	"37"	"extern TYPE_sas_storew c_sas_storew;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_storew"	""
"softpc.new/base/ccpu386/sascdef.c"	"38"	"extern TYPE_sas_storedw c_sas_storedw;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_storedw"	""
"softpc.new/base/ccpu386/sascdef.c"	"39"	"extern TYPE_sas_store_no_check c_sas_store;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_store"	""
"softpc.new/base/ccpu386/sascdef.c"	"40"	"extern TYPE_sas_storew_no_check c_sas_storew;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_storew"	""
"softpc.new/base/ccpu386/sascdef.c"	"41"	"extern TYPE_sas_storedw_no_check c_sas_storedw;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"c_sas_storedw"	""
