"file_id"	"target_path"	"file_kind"	"original_build_membership"	"original_subpackage_role"	"final_component_owner"	"provisional_composition_disposition"	"source_derived_reason"	"state"	"evidence"
"MVDM-FILE-0373"	"softpc.new/base/ccpu386/c_prot.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0374"	"softpc.new/base/ccpu386/c_reg.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0375"	"softpc.new/base/ccpu386/c_reg.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0376"	"softpc.new/base/ccpu386/c_seg.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0377"	"softpc.new/base/ccpu386/c_seg.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0378"	"softpc.new/base/ccpu386/c_stack.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0379"	"softpc.new/base/ccpu386/c_stack.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0380"	"softpc.new/base/ccpu386/c_tlb.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0381"	"softpc.new/base/ccpu386/c_tlb.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0382"	"softpc.new/base/ccpu386/c_tsksw.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0383"	"softpc.new/base/ccpu386/c_tsksw.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0384"	"softpc.new/base/ccpu386/c_xcptn.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0385"	"softpc.new/base/ccpu386/c_xcptn.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0386"	"softpc.new/base/ccpu386/c_xfer.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0387"	"softpc.new/base/ccpu386/c_xfer.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0388"	"softpc.new/base/ccpu386/c_xtrn.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0389"	"softpc.new/base/ccpu386/c_xtrn.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0390"	"softpc.new/base/ccpu386/call.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0391"	"softpc.new/base/ccpu386/call.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0392"	"softpc.new/base/ccpu386/cbw.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0393"	"softpc.new/base/ccpu386/cbw.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0394"	"softpc.new/base/ccpu386/ccpudefs.inc"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0395"	"softpc.new/base/ccpu386/ccpupig.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0396"	"softpc.new/base/ccpu386/ccpupig.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0397"	"softpc.new/base/ccpu386/ccpusas4.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0398"	"softpc.new/base/ccpu386/ccpusas4.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0399"	"softpc.new/base/ccpu386/cdq.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0400"	"softpc.new/base/ccpu386/cdq.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0401"	"softpc.new/base/ccpu386/c-files"	"resource-or-other"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0402"	"softpc.new/base/ccpu386/clc.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0403"	"softpc.new/base/ccpu386/clc.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0404"	"softpc.new/base/ccpu386/cld.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0405"	"softpc.new/base/ccpu386/cld.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0406"	"softpc.new/base/ccpu386/cli.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0407"	"softpc.new/base/ccpu386/cli.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0408"	"softpc.new/base/ccpu386/clts.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0409"	"softpc.new/base/ccpu386/clts.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0410"	"softpc.new/base/ccpu386/cmc.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0411"	"softpc.new/base/ccpu386/cmc.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0412"	"softpc.new/base/ccpu386/cmp.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0413"	"softpc.new/base/ccpu386/cmp.h"	"declaration"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0414"	"softpc.new/base/ccpu386/cmpxchg.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
