candidate_id	callee_spelling	caller_frontier_id	declaration_header_identity	declaration_header_path	declaration_line	declaration_package_root	disposition
"MVDM-FIRST-REBASELINED-000571"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000572"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000573"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000574"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000576"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000578"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000580"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000582"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000584"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000587"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000590"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000593"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000594"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000595"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000597"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000598"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000599"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000602"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000607"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000612"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000613"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000614"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000615"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000617"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000618"	"DpmiAllocateBuffer"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"565"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000619"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000620"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000621"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000622"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000623"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000624"	"DpmiSimulateIretCF"	"MVDM-FIRST-CALLER-FRONTIER-000028"	"OpenNT:base/mvdm/dpmi32/dpmidata.h@f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"base/mvdm/dpmi32/dpmidata.h"	"523"	"base/mvdm/dpmi32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000653"	"LocalAlloc"	"MVDM-FIRST-CALLER-FRONTIER-000032"	"OpenNT:base/mvdm/fax/wowfaxui/wowfaxui.h@88d90b14cec1ebf6cb08d142f8ccc19b9dcb246cf9fab6c63124b468284cdf51"	"base/mvdm/fax/wowfaxui/wowfaxui.h"	"162"	"base/mvdm/fax"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000685"	"GetFaxDataMapName"	"MVDM-FIRST-CALLER-FRONTIER-000032"	"OpenNT-4.5:nt/private/mvdm/inc/wowfax.h@97c6c40dc2d0565a21dc1be4112fe24f138b10ddbb55fbd29e55da972a2a2c84"	"nt/private/mvdm/inc/wowfax.h"	"267"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000685"	"GetFaxDataMapName"	"MVDM-FIRST-CALLER-FRONTIER-000032"	"OpenNT-4.5:nt/private/mvdm/inc/wowfax.h@97c6c40dc2d0565a21dc1be4112fe24f138b10ddbb55fbd29e55da972a2a2c84"	"nt/private/mvdm/inc/wowfax.h"	"284"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000685"	"GetFaxDataMapName"	"MVDM-FIRST-CALLER-FRONTIER-000032"	"OpenNT:base/mvdm/inc/wowfax.h@97c6c40dc2d0565a21dc1be4112fe24f138b10ddbb55fbd29e55da972a2a2c84"	"base/mvdm/inc/wowfax.h"	"267"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000685"	"GetFaxDataMapName"	"MVDM-FIRST-CALLER-FRONTIER-000032"	"OpenNT:base/mvdm/inc/wowfax.h@97c6c40dc2d0565a21dc1be4112fe24f138b10ddbb55fbd29e55da972a2a2c84"	"base/mvdm/inc/wowfax.h"	"284"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000699"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT-4.5:nt/public/oak/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"nt/public/oak/inc/compstui.h"	"2535"	"nt/public/oak/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000699"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT-4.5:nt/public/oak/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"nt/public/oak/inc/compstui.h"	"2541"	"nt/public/oak/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000699"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT-4.5:nt/public/oak/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"nt/public/oak/inc/compstui.h"	"3055"	"nt/public/oak/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000699"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT-4.5:nt/public/oak/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"nt/public/oak/inc/compstui.h"	"3184"	"nt/public/oak/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000699"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT-4.5:nt/public/oak/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"nt/public/oak/inc/compstui.h"	"3364"	"nt/public/oak/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000699"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT:public/internal/printscan/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"public/internal/printscan/inc/compstui.h"	"2535"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000699"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT:public/internal/printscan/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"public/internal/printscan/inc/compstui.h"	"2541"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000699"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT:public/internal/printscan/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"public/internal/printscan/inc/compstui.h"	"3055"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000699"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT:public/internal/printscan/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"public/internal/printscan/inc/compstui.h"	"3184"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000699"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT:public/internal/printscan/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"public/internal/printscan/inc/compstui.h"	"3364"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000701"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT-4.5:nt/public/oak/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"nt/public/oak/inc/compstui.h"	"2535"	"nt/public/oak/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000701"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT-4.5:nt/public/oak/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"nt/public/oak/inc/compstui.h"	"2541"	"nt/public/oak/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000701"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT-4.5:nt/public/oak/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"nt/public/oak/inc/compstui.h"	"3055"	"nt/public/oak/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000701"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT-4.5:nt/public/oak/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"nt/public/oak/inc/compstui.h"	"3184"	"nt/public/oak/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000701"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT-4.5:nt/public/oak/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"nt/public/oak/inc/compstui.h"	"3364"	"nt/public/oak/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-000701"	"pfnComPropSheet"	"MVDM-FIRST-CALLER-FRONTIER-000033"	"OpenNT:public/internal/printscan/inc/compstui.h@3d91f66b847112cfaffa7d8117eb7b196b66f0b119f8564d00af5479c3aec177"	"public/internal/printscan/inc/compstui.h"	"2535"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
