"re_root_id"	"source_path"	"package_root"	"source_sha256"	"current_component"	"destination_component"	"destination_relative_path"	"movement_state"	"source_identity_evidence"
"MVDM-T278-S1-DPMI-DOSX-DEF"	"dpmi/dosx.def"	"dpmi"	"8ece5c5cf5fa3710604c3a4b5aa0080e184d1bd9a744a53a9129797d2a9390b5"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dosx.def"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DOSX-LNK"	"dpmi/dosx.lnk"	"dpmi"	"294893f0d548dd310970671da9f2355e1a2571b6b4d9382c5629411a9e1de2e8"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dosx.lnk"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DOSXI-LNK"	"dpmi/dosxi.lnk"	"dpmi"	"19725d558d71bf211eff167d98d7d8fb74aae259d46fd25f6ac9b992d7b852a6"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dosxi.lnk"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXBOOT-ASM"	"dpmi/dxboot.asm"	"dpmi"	"4ce5af62219684927a434ca9fd515a19e6beec5c8661662bfa3bae0db8782fb8"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxboot.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXBUG-ASM"	"dpmi/dxbug.asm"	"dpmi"	"a05fe8e046622d798e924bde43bb026cab726f4e44512e19a821b661211c0e33"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxbug.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXDISK-ASM"	"dpmi/dxdisk.asm"	"dpmi"	"c1cb4a2568c56b1c12c028a0b296a3ae3e6d81407096909c37f720116e24e550"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxdisk.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXDMA-ASM"	"dpmi/dxdma.asm"	"dpmi"	"922be982cdf0e7804085c7655685170c26bd8cf1737b96c90396d8f47bedc5f4"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxdma.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXEMM-ASM"	"dpmi/dxemm.asm"	"dpmi"	"e715ddc90bc6f19da5fc96e90d9ed2607029017e3720e83e1028d93160e30afc"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxemm.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXEMM2-ASM"	"dpmi/dxemm2.asm"	"dpmi"	"0dbbc8cf898c8430821d026750ff5c39a4833db1bf747660763e01e89c5bfc4e"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxemm2.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXEND-ASM"	"dpmi/dxend.asm"	"dpmi"	"0430786650c2f3ff59e809f7700a514905000c50924500b5765bce699de96550"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxend.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXENDPM-ASM"	"dpmi/dxendpm.asm"	"dpmi"	"d50ef1dedda80fe22b75cbb8c7f5caadfbe30125d0a687047e2a5d52e31251d0"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxendpm.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXFIND-ASM"	"dpmi/dxfind.asm"	"dpmi"	"39fceb31410e1d04341a50c59a9801ab7e22e6cb708554592c74ea9e3d33a81e"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxfind.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXFUNC-ASM"	"dpmi/dxfunc.asm"	"dpmi"	"ea8857f9497cea63ecd9746af3e16f222869f0c5c396cf78309cfc506546fbdc"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxfunc.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXHPBIOS-ASM"	"dpmi/dxhpbios.asm"	"dpmi"	"7e421f0aebadfe2a9410a9bd9782ab0d4a247190f3a23b3f585fa13df0c664e9"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxhpbios.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXINI-ASM"	"dpmi/dxini.asm"	"dpmi"	"fc07e15e4e89cc9270d46c5be9ba6d79a0dccce58725c972ff872c2331155a77"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxini.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXINT31-ASM"	"dpmi/dxint31.asm"	"dpmi"	"b9c065b8d193f6e8233757a6de601eb1e299e6c1c1a1f5e839675e08635c2ade"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxint31.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXINTR-ASM"	"dpmi/dxintr.asm"	"dpmi"	"eee4db25227bdd18c553e0afe6078f0c5101f12ff50c948d266413a77fa1d333"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxintr.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXMAIN-ASM"	"dpmi/dxmain.asm"	"dpmi"	"fcf32db92738347f554b1636addafc97fd9f1e406eaf72129be6c8b6850f5dc2"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxmain.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXMMGR-ASM"	"dpmi/dxmmgr.asm"	"dpmi"	"9d320f56adb2eaa23a4c917332ad3de16c04119cf315fd1a3ebe6fcb6fa15687"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxmmgr.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXMSG-ASM"	"dpmi/dxmsg.asm"	"dpmi"	"2c4e34d55f74dae05e61353214610d1d5ebdb7e528c5b7fb1fde774ab80e4cdc"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxmsg.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXNETBIO-ASM"	"dpmi/dxnetbio.asm"	"dpmi"	"c55a7f5625649cf79db0d0eea7e84f00b3449cb0068f38f0b019f6557f0b235a"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxnetbio.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXOEM-ASM"	"dpmi/dxoem.asm"	"dpmi"	"bf841c30a7eaf94b0ae2b851bef11ad7279add2a01f74a383f6c00528c355596"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxoem.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXROM-ASM"	"dpmi/dxrom.asm"	"dpmi"	"fa663dd3cc73aca572773fdefdb772fb45095dab511e95bedc066e461f548e50"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxrom.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXROM-INC"	"dpmi/dxrom.inc"	"dpmi"	"3654e663f1ba86b6efb6c26d4aabf178fa2501c04ff9b5741507295932195a95"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxrom.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXSTRT-ASM"	"dpmi/dxstrt.asm"	"dpmi"	"e67463a6ca5bbe18447ac51123ab3dec7f3dccdb1606f10dbe611ee10580f295"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxstrt.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXUTIL-ASM"	"dpmi/dxutil.asm"	"dpmi"	"c87933e2da13cd0aa87e9acf74dea8254af83672d4447624c3a775fb03730016"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxutil.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXVCPI-ASM"	"dpmi/dxvcpi.asm"	"dpmi"	"9961a8644a2e58c1671a91ff425d8990420884294940e30ab884e95aefab77be"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxvcpi.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXVCPI-INC"	"dpmi/dxvcpi.inc"	"dpmi"	"cead5a03345a82029bba9d42001a4da6bf6cc1469f547e415b1545baaf1f246a"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxvcpi.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-DXVCPIBT-ASM"	"dpmi/dxvcpibt.asm"	"dpmi"	"efe782fd0e43fbd2df9bef47b92e1be417efdb9c1deec7df0680416451e767c4"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/dxvcpibt.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-GENDEFS-INC"	"dpmi/gendefs.inc"	"dpmi"	"063ca242b52d632df9e06768fb759e0efb675eccc39886b18c3733ae0527cf72"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/gendefs.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-HOSTDATA-INC"	"dpmi/hostdata.inc"	"dpmi"	"bfff1443c09abf02e55bf18ea511c70065e7e332a891653956e8b20acd1af330"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/hostdata.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-INTERUPT-INC"	"dpmi/interupt.inc"	"dpmi"	"6a5ff521047cbca60e532f3d2f52d479ed9f279564da5c43890c526a9dde3208"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/interupt.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-MAKEFILE"	"dpmi/makefile"	"dpmi"	"6f2e99255a4906daf8734f4529341c8123d2b39615fb282a3c81104e85e2aad9"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-MIGRATE-BAT"	"dpmi/migrate.bat"	"dpmi"	"3fb632f6a50fc202fb3ae107be75426c8e7b40ca74c5b7c73c2b67ca007dae82"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/migrate.bat"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-MK-CMD"	"dpmi/mk.cmd"	"dpmi"	"53d3de5db2d4aa0a7a73625a574b876edc202cd4234911f73f771bbe1244fd52"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/mk.cmd"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-NETBIOS-INC"	"dpmi/netbios.inc"	"dpmi"	"2dc5593e505ac700b600fa85b729af6d5cca8a5fc9f1b09f51df54936ca3913c"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/netbios.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-NTINTR32-ASM"	"dpmi/ntintr32.asm"	"dpmi"	"0df912d927861f9c883a9773513229af1e3dc449ed3410805f7dfa0fa726825a"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/ntintr32.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-NTNPXEM-ASM"	"dpmi/ntnpxem.asm"	"dpmi"	"d1560824d54fe99695ea703b9367d95c91057350ae5a9e42ec643cdd30f09c85"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/ntnpxem.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-PMDEFS-INC"	"dpmi/pmdefs.inc"	"dpmi"	"250a5eeb8c0b7279a0641f03c074fef3f15a5d7786d853b6dcc151a93ab1086b"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/pmdefs.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-PROGRAM-SED"	"dpmi/program.sed"	"dpmi"	"8b4db3c53679268bf6558a34dece2cdd984dc86ae89d5836f56b6456203e30b7"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/program.sed"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-PROT386-INC"	"dpmi/prot386.inc"	"dpmi"	"f7e6fd655ec14c1213e30b0960c6a4ca177ee9b36fb83028befe20c558ed1c9a"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/prot386.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-SEGDEFS-INC"	"dpmi/segdefs.inc"	"dpmi"	"dfc56e901048c858c488127f20d6d57a0ffa2a03284906fb2f095c730eef4bc2"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/segdefs.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-SMARTDRV-INC"	"dpmi/smartdrv.inc"	"dpmi"	"69f18cd56cf697593b1bec1f7fbde2023faa065f0ee480bd22119c39a7165da1"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/smartdrv.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-STACKCHK-INC"	"dpmi/stackchk.inc"	"dpmi"	"dc0ecab91e44b9cd2dfb7bcac74473024fabbfd7404a472abed685548cf26b29"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/stackchk.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-USA-DXMSG-ASM"	"dpmi/usa/dxmsg.asm"	"dpmi"	"2c4e34d55f74dae05e61353214610d1d5ebdb7e528c5b7fb1fde774ab80e4cdc"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/usa/dxmsg.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-WOASWAPI-INC"	"dpmi/woaswapi.inc"	"dpmi"	"4623b37d079aa81c6ee2992f325fdc4fd23e8ca4c54217657e29dc9d491e6b95"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/woaswapi.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI-WOWMAC-INC"	"dpmi/wowmac.inc"	"dpmi"	"db2088c6ba1501804931708c897e9f79c74ae639a64e21048079237fc2703008"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi/wowmac.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-BUFFER-C"	"dpmi32/buffer.c"	"dpmi32"	"6123c2acefa990be5bf87600a232a32feb1b7435ea0c2f346aa174b56ca37abc"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/buffer.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-DATA-C"	"dpmi32/data.c"	"dpmi32"	"fa3b44b0f6a5ea6165063bae35fe66063e23e518dad8c0cdf3de16d353c54cde"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/data.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-DEBUG-C"	"dpmi32/debug.c"	"dpmi32"	"88a0fb538d88f8bee711bd2aa5390602394abe1fc1a577090f15183a3bfd1fb1"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/debug.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-DPMI32-C"	"dpmi32/dpmi32.c"	"dpmi32"	"c271daf86bdfa846c9602f74bd2a4059b98c2ad1f12676e966bcfd427ba93dca"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/dpmi32.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-DPMI32P-H"	"dpmi32/dpmi32p.h"	"dpmi32"	"c5734d7842c34ae436cd12a5b52ad76d4fab88940a64f3af7e5fdc6fbc92e4a9"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/dpmi32p.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-DPMIDATA-H"	"dpmi32/dpmidata.h"	"dpmi32"	"f9772482513601c2e316e097a92485864557af77010e77285d725d903a0fd7b2"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/dpmidata.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-DPMIINT-C"	"dpmi32/dpmiint.c"	"dpmi32"	"d0607f266b8c6ee0556af13ff9260c7c07df8c0dc05ab25b37567430fb28a4aa"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/dpmiint.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-DPMIINT-H"	"dpmi32/dpmiint.h"	"dpmi32"	"245976d103b8dd3b918b008b85e9e94b3ec245fb9119c28b897f936a94b69b5e"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/dpmiint.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-DPMIMEMR-C"	"dpmi32/dpmimemr.c"	"dpmi32"	"a21e43830622d5d04bfcd018c6751cdc7a3de54c166621731494363c8d5a60ae"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/dpmimemr.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-DPMIMSCR-C"	"dpmi32/dpmimscr.c"	"dpmi32"	"41494b9f44e53863d31527ca082dfc286f34e2b4cace556baf501274d3eba061"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/dpmimscr.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-DPMISELR-C"	"dpmi32/dpmiselr.c"	"dpmi32"	"9bdd58d63029de9438633a62934af2b2b868206cb7f06cc868f537e030fbd234"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/dpmiselr.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-I386-DPMI386-C"	"dpmi32/i386/dpmi386.c"	"dpmi32"	"e47bd6f7a1f48ba94022c9d5ed78714c269f751737f8f69711fc44c06523f8f0"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/i386/dpmi386.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-I386-DPMIMEM-C"	"dpmi32/i386/dpmimem.c"	"dpmi32"	"69695ab6dcb6c977318a4981b6b255ffcbb643b072549dc1c22b89c564ec2de4"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/i386/dpmimem.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-I386-DPMIMISC-C"	"dpmi32/i386/dpmimisc.c"	"dpmi32"	"c4b46844e5d5cd8a0d26a20f8635e46f58a53cce768aead3a472300d773fb8f5"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/i386/dpmimisc.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-INT21MAP-C"	"dpmi32/int21map.c"	"dpmi32"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/int21map.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-MAKEFILE"	"dpmi32/makefile"	"dpmi32"	"26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-MODESW-C"	"dpmi32/modesw.c"	"dpmi32"	"aa7157e2a39fead41e42e87f87e332e9464bf69a668671de976c69637ce06a67"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/modesw.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-PRECOMP-H"	"dpmi32/precomp.h"	"dpmi32"	"f3111325cdff8671464b6c457d7b04e3f666282df638d200908a57af2cc6491e"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/precomp.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-REGISTER-C"	"dpmi32/register.c"	"dpmi32"	"98e8c569ac743fa59fa6ede4118259bb18fc3cfd5d387f9c2b9cce8ece7c0b45"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/register.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-SAVESTAT-C"	"dpmi32/savestat.c"	"dpmi32"	"76864b5f6c852820722d123395e49da43fd206f2420dd38d00d1ce911b1d7e42"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/savestat.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-DPMI32-SOURCES"	"dpmi32/sources"	"dpmi32"	"5e88950101f309fd999f42bd613e33cb4daf9a83ffee083f0bb4d84b161b3506"	"opennt-mvdm-host"	"opennt-mvdm-host"	"dpmi32/sources"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
