binding_id	resolution_id	one_ledger1_identity	caller_include_frontier_id	callee_spelling	candidate_identity	definition_source_root	definition_source_path	definition_source_sha256	definition_source_line	definition_linkage	reachable_declaration_tokens	binding_disposition	next_action	boundary
"MVDM-HOST-ONE1-BINDING-000035"	"MVDM-HOST-ONE1-RESOLUTION-000064"	"MVDM-HOST-ONE1-000123"	"MVDM-HOST-ONE1-CALLER-000004"	"strcat"	"O:\repos.external\OpenNT|base/crts/crtw32/string/alpha/strcat.c|267d79ccdb2d3e9de4c008d656ab8480c37a3286edd176dfb0d783728e8d73ee|49|strcat"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/alpha/strcat.c"	"267d79ccdb2d3e9de4c008d656ab8480c37a3286edd176dfb0d783728e8d73ee"	"49"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000036"	"MVDM-HOST-ONE1-RESOLUTION-000064"	"MVDM-HOST-ONE1-000123"	"MVDM-HOST-ONE1-CALLER-000004"	"strcat"	"O:\repos.external\OpenNT|base/crts/crtw32/string/strcat.c|0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5|55|strcat"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/strcat.c"	"0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5"	"55"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000037"	"MVDM-HOST-ONE1-RESOLUTION-000065"	"MVDM-HOST-ONE1-000124"	"MVDM-HOST-ONE1-CALLER-000004"	"OpenFile"	"O:\repos.external\OpenNT|base/mvdm/dos/v86/tools/src/h2inc/h2inc.c|d41ccc8bb473c1bb4c0fd6a7baf0d19b933602a2c9ef5a5b9660b2f4a79c8163|456|OpenFile"	"O:\repos.external\OpenNT"	"base/mvdm/dos/v86/tools/src/h2inc/h2inc.c"	"d41ccc8bb473c1bb4c0fd6a7baf0d19b933602a2c9ef5a5b9660b2f4a79c8163"	"456"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000038"	"MVDM-HOST-ONE1-RESOLUTION-000065"	"MVDM-HOST-ONE1-000124"	"MVDM-HOST-ONE1-CALLER-000004"	"OpenFile"	"O:\repos.external\OpenNT|base/win32/client/fileopcr.c|8fb149d5466e8882efaef636c47fa6cb29cdde50e3b934c2e1be4fb597ee6626|2606|OpenFile"	"O:\repos.external\OpenNT"	"base/win32/client/fileopcr.c"	"8fb149d5466e8882efaef636c47fa6cb29cdde50e3b934c2e1be4fb597ee6626"	"2606"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000039"	"MVDM-HOST-ONE1-RESOLUTION-000065"	"MVDM-HOST-ONE1-000124"	"MVDM-HOST-ONE1-CALLER-000004"	"OpenFile"	"O:\repos.external\OpenNT|com/ole32/stg/props/utest/open.cxx|25c998a70aa22f5d67881a6d1d3829fd9add0fc04813ba193c39dd26ca2f0f2f|110|OpenFile"	"O:\repos.external\OpenNT"	"com/ole32/stg/props/utest/open.cxx"	"25c998a70aa22f5d67881a6d1d3829fd9add0fc04813ba193c39dd26ca2f0f2f"	"110"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000040"	"MVDM-HOST-ONE1-RESOLUTION-000066"	"MVDM-HOST-ONE1-000125"	"MVDM-HOST-ONE1-CALLER-000004"	"strcpy"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcpy.cxx|e6069a2825702fb666ed97cce410d949538a26d400ab6dda804f5b7fa5a81b56|84|strcpy"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcpy.cxx"	"e6069a2825702fb666ed97cce410d949538a26d400ab6dda804f5b7fa5a81b56"	"84"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000041"	"MVDM-HOST-ONE1-RESOLUTION-000066"	"MVDM-HOST-ONE1-000125"	"MVDM-HOST-ONE1-CALLER-000004"	"strcpy"	"O:\repos.external\OpenNT|base/boot/veneer/vrlib.c|119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569|223|strcpy"	"O:\repos.external\OpenNT"	"base/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"223"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000042"	"MVDM-HOST-ONE1-RESOLUTION-000066"	"MVDM-HOST-ONE1-000125"	"MVDM-HOST-ONE1-CALLER-000004"	"strcpy"	"O:\repos.external\OpenNT|base/crts/crtw32/string/strcat.c|0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5|89|strcpy"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/strcat.c"	"0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5"	"89"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000043"	"MVDM-HOST-ONE1-RESOLUTION-000067"	"MVDM-HOST-ONE1-000126"	"MVDM-HOST-ONE1-CALLER-000004"	"strcat"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcat.cxx|7f2504abaada6dc3dc7df3f8ca18599725418a8df3e3b21b3aa052b4a1b248db|53|strcat"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcat.cxx"	"7f2504abaada6dc3dc7df3f8ca18599725418a8df3e3b21b3aa052b4a1b248db"	"53"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000044"	"MVDM-HOST-ONE1-RESOLUTION-000067"	"MVDM-HOST-ONE1-000126"	"MVDM-HOST-ONE1-CALLER-000004"	"strcat"	"O:\repos.external\OpenNT|base/boot/veneer/vrlib.c|119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569|234|strcat"	"O:\repos.external\OpenNT"	"base/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"234"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000045"	"MVDM-HOST-ONE1-RESOLUTION-000067"	"MVDM-HOST-ONE1-000126"	"MVDM-HOST-ONE1-CALLER-000004"	"strcat"	"O:\repos.external\OpenNT|base/crts/crtw32/string/alpha/strcat.c|267d79ccdb2d3e9de4c008d656ab8480c37a3286edd176dfb0d783728e8d73ee|49|strcat"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/alpha/strcat.c"	"267d79ccdb2d3e9de4c008d656ab8480c37a3286edd176dfb0d783728e8d73ee"	"49"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000046"	"MVDM-HOST-ONE1-RESOLUTION-000067"	"MVDM-HOST-ONE1-000126"	"MVDM-HOST-ONE1-CALLER-000004"	"strcat"	"O:\repos.external\OpenNT|base/crts/crtw32/string/strcat.c|0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5|55|strcat"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/strcat.c"	"0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5"	"55"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000047"	"MVDM-HOST-ONE1-RESOLUTION-000068"	"MVDM-HOST-ONE1-000127"	"MVDM-HOST-ONE1-CALLER-000004"	"OpenFile"	"O:\repos.external\OpenNT|base/mvdm/dos/v86/tools/src/h2inc/h2inc.c|d41ccc8bb473c1bb4c0fd6a7baf0d19b933602a2c9ef5a5b9660b2f4a79c8163|456|OpenFile"	"O:\repos.external\OpenNT"	"base/mvdm/dos/v86/tools/src/h2inc/h2inc.c"	"d41ccc8bb473c1bb4c0fd6a7baf0d19b933602a2c9ef5a5b9660b2f4a79c8163"	"456"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000048"	"MVDM-HOST-ONE1-RESOLUTION-000068"	"MVDM-HOST-ONE1-000127"	"MVDM-HOST-ONE1-CALLER-000004"	"OpenFile"	"O:\repos.external\OpenNT|base/win32/client/fileopcr.c|8fb149d5466e8882efaef636c47fa6cb29cdde50e3b934c2e1be4fb597ee6626|2606|OpenFile"	"O:\repos.external\OpenNT"	"base/win32/client/fileopcr.c"	"8fb149d5466e8882efaef636c47fa6cb29cdde50e3b934c2e1be4fb597ee6626"	"2606"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000049"	"MVDM-HOST-ONE1-RESOLUTION-000068"	"MVDM-HOST-ONE1-000127"	"MVDM-HOST-ONE1-CALLER-000004"	"OpenFile"	"O:\repos.external\OpenNT|com/ole32/stg/props/utest/open.cxx|25c998a70aa22f5d67881a6d1d3829fd9add0fc04813ba193c39dd26ca2f0f2f|110|OpenFile"	"O:\repos.external\OpenNT"	"com/ole32/stg/props/utest/open.cxx"	"25c998a70aa22f5d67881a6d1d3829fd9add0fc04813ba193c39dd26ca2f0f2f"	"110"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000050"	"MVDM-HOST-ONE1-RESOLUTION-000069"	"MVDM-HOST-ONE1-000128"	"MVDM-HOST-ONE1-CALLER-000004"	"_lread"	"O:\repos.external\OpenNT|base/win32/client/lcompat.c|4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b|124|_lread"	"O:\repos.external\OpenNT"	"base/win32/client/lcompat.c"	"4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b"	"124"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000051"	"MVDM-HOST-ONE1-RESOLUTION-000070"	"MVDM-HOST-ONE1-000129"	"MVDM-HOST-ONE1-CALLER-000004"	"_llseek"	"O:\repos.external\OpenNT|base/win32/client/lcompat.c|4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b|189|_llseek"	"O:\repos.external\OpenNT"	"base/win32/client/lcompat.c"	"4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b"	"189"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000052"	"MVDM-HOST-ONE1-RESOLUTION-000071"	"MVDM-HOST-ONE1-000130"	"MVDM-HOST-ONE1-CALLER-000004"	"_lread"	"O:\repos.external\OpenNT|base/win32/client/lcompat.c|4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b|124|_lread"	"O:\repos.external\OpenNT"	"base/win32/client/lcompat.c"	"4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b"	"124"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000053"	"MVDM-HOST-ONE1-RESOLUTION-000072"	"MVDM-HOST-ONE1-000131"	"MVDM-HOST-ONE1-CALLER-000004"	"_llseek"	"O:\repos.external\OpenNT|base/win32/client/lcompat.c|4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b|189|_llseek"	"O:\repos.external\OpenNT"	"base/win32/client/lcompat.c"	"4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b"	"189"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000054"	"MVDM-HOST-ONE1-RESOLUTION-000073"	"MVDM-HOST-ONE1-000132"	"MVDM-HOST-ONE1-CALLER-000004"	"_lread"	"O:\repos.external\OpenNT|base/win32/client/lcompat.c|4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b|124|_lread"	"O:\repos.external\OpenNT"	"base/win32/client/lcompat.c"	"4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b"	"124"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000055"	"MVDM-HOST-ONE1-RESOLUTION-000074"	"MVDM-HOST-ONE1-000133"	"MVDM-HOST-ONE1-CALLER-000004"	"_lclose"	"O:\repos.external\OpenNT|base/win32/client/lcompat.c|4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b|172|_lclose"	"O:\repos.external\OpenNT"	"base/win32/client/lcompat.c"	"4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b"	"172"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000056"	"MVDM-HOST-ONE1-RESOLUTION-000075"	"MVDM-HOST-ONE1-000134"	"MVDM-HOST-ONE1-CALLER-000004"	"_llseek"	"O:\repos.external\OpenNT|base/win32/client/lcompat.c|4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b|189|_llseek"	"O:\repos.external\OpenNT"	"base/win32/client/lcompat.c"	"4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b"	"189"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-000057"	"MVDM-HOST-ONE1-RESOLUTION-000076"	"MVDM-HOST-ONE1-000135"	"MVDM-HOST-ONE1-CALLER-000004"	"_lread"	"O:\repos.external\OpenNT|base/win32/client/lcompat.c|4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b|124|_lread"	"O:\repos.external\OpenNT"	"base/win32/client/lcompat.c"	"4c27c43dc911e276e2abb3cc36eb15840985360f0d32af1f4f8de332816bd25b"	"124"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
