"symbol"	"invocation_count"	"upstream_declaration_candidates"	"upstream_package_roots"	"first_hop_state"	"next_stage"	"selected_declaration_candidates"
"a_getNpxStackReg"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu4.h:127"
"a_getNpxStatusReg"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu4.h:125"
"a_getNpxTagwordReg"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu4.h:126"
"a3_getAF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:636;src/mvdm-host\softpc.new\base\inc\cpu.h:834;src/mvdm-host\softpc.new\base\inc\cpu3.h:532;src/mvdm-host\softpc.new\base\inc\cpu3.h:703"
"a3_getAH"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:615;src/mvdm-host\softpc.new\base\inc\cpu.h:817;src/mvdm-host\softpc.new\base\inc\cpu3.h:511;src/mvdm-host\softpc.new\base\inc\cpu3.h:686"
"a3_getAL"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:611;src/mvdm-host\softpc.new\base\inc\cpu.h:813;src/mvdm-host\softpc.new\base\inc\cpu3.h:507;src/mvdm-host\softpc.new\base\inc\cpu3.h:682"
"a3_getAX"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:620;src/mvdm-host\softpc.new\base\inc\cpu.h:821;src/mvdm-host\softpc.new\base\inc\cpu3.h:516;src/mvdm-host\softpc.new\base\inc\cpu3.h:690"
"a3_getBH"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:616;src/mvdm-host\softpc.new\base\inc\cpu.h:818;src/mvdm-host\softpc.new\base\inc\cpu3.h:512;src/mvdm-host\softpc.new\base\inc\cpu3.h:687"
"a3_getBL"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:612;src/mvdm-host\softpc.new\base\inc\cpu.h:814;src/mvdm-host\softpc.new\base\inc\cpu3.h:508;src/mvdm-host\softpc.new\base\inc\cpu3.h:683"
"a3_getBP"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:625;src/mvdm-host\softpc.new\base\inc\cpu.h:826;src/mvdm-host\softpc.new\base\inc\cpu3.h:521;src/mvdm-host\softpc.new\base\inc\cpu3.h:695"
"a3_getBX"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:621;src/mvdm-host\softpc.new\base\inc\cpu.h:822;src/mvdm-host\softpc.new\base\inc\cpu3.h:517;src/mvdm-host\softpc.new\base\inc\cpu3.h:691"
"a3_getCF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:637;src/mvdm-host\softpc.new\base\inc\cpu.h:835;src/mvdm-host\softpc.new\base\inc\cpu3.h:533;src/mvdm-host\softpc.new\base\inc\cpu3.h:704"
"a3_getCH"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:617;src/mvdm-host\softpc.new\base\inc\cpu.h:819;src/mvdm-host\softpc.new\base\inc\cpu3.h:513;src/mvdm-host\softpc.new\base\inc\cpu3.h:688"
"a3_getCL"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:613;src/mvdm-host\softpc.new\base\inc\cpu.h:815;src/mvdm-host\softpc.new\base\inc\cpu3.h:509;src/mvdm-host\softpc.new\base\inc\cpu3.h:684"
"a3_getCS"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:631;src/mvdm-host\softpc.new\base\inc\cpu.h:830;src/mvdm-host\softpc.new\base\inc\cpu3.h:527;src/mvdm-host\softpc.new\base\inc\cpu3.h:699"
"a3_getCX"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:622;src/mvdm-host\softpc.new\base\inc\cpu.h:823;src/mvdm-host\softpc.new\base\inc\cpu3.h:518;src/mvdm-host\softpc.new\base\inc\cpu3.h:692"
"a3_getDF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:638;src/mvdm-host\softpc.new\base\inc\cpu.h:836;src/mvdm-host\softpc.new\base\inc\cpu3.h:534;src/mvdm-host\softpc.new\base\inc\cpu3.h:705"
"a3_getDH"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:618;src/mvdm-host\softpc.new\base\inc\cpu.h:820;src/mvdm-host\softpc.new\base\inc\cpu3.h:514;src/mvdm-host\softpc.new\base\inc\cpu3.h:689"
"a3_getDI"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:627;src/mvdm-host\softpc.new\base\inc\cpu.h:828;src/mvdm-host\softpc.new\base\inc\cpu3.h:523;src/mvdm-host\softpc.new\base\inc\cpu3.h:697"
"a3_getDL"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:614;src/mvdm-host\softpc.new\base\inc\cpu.h:816;src/mvdm-host\softpc.new\base\inc\cpu3.h:510;src/mvdm-host\softpc.new\base\inc\cpu3.h:685"
"a3_getDS"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:632;src/mvdm-host\softpc.new\base\inc\cpu.h:831;src/mvdm-host\softpc.new\base\inc\cpu3.h:528;src/mvdm-host\softpc.new\base\inc\cpu3.h:700"
"a3_getDX"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:623;src/mvdm-host\softpc.new\base\inc\cpu.h:824;src/mvdm-host\softpc.new\base\inc\cpu3.h:519;src/mvdm-host\softpc.new\base\inc\cpu3.h:693"
"a3_getES"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:633;src/mvdm-host\softpc.new\base\inc\cpu.h:832;src/mvdm-host\softpc.new\base\inc\cpu3.h:529;src/mvdm-host\softpc.new\base\inc\cpu3.h:701"
"a3_getIF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:639;src/mvdm-host\softpc.new\base\inc\cpu.h:837;src/mvdm-host\softpc.new\base\inc\cpu3.h:535;src/mvdm-host\softpc.new\base\inc\cpu3.h:706"
"a3_getIP"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:629;src/mvdm-host\softpc.new\base\inc\cpu.h:829;src/mvdm-host\softpc.new\base\inc\cpu3.h:525;src/mvdm-host\softpc.new\base\inc\cpu3.h:698"
"a3_getOF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:642;src/mvdm-host\softpc.new\base\inc\cpu.h:840;src/mvdm-host\softpc.new\base\inc\cpu3.h:538;src/mvdm-host\softpc.new\base\inc\cpu3.h:709"
"a3_getPF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:643;src/mvdm-host\softpc.new\base\inc\cpu.h:841;src/mvdm-host\softpc.new\base\inc\cpu3.h:539;src/mvdm-host\softpc.new\base\inc\cpu3.h:710"
"a3_getSF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:644;src/mvdm-host\softpc.new\base\inc\cpu.h:842;src/mvdm-host\softpc.new\base\inc\cpu3.h:540;src/mvdm-host\softpc.new\base\inc\cpu3.h:711"
"a3_getSI"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:626;src/mvdm-host\softpc.new\base\inc\cpu.h:827;src/mvdm-host\softpc.new\base\inc\cpu3.h:522;src/mvdm-host\softpc.new\base\inc\cpu3.h:696"
"a3_getSP"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:624;src/mvdm-host\softpc.new\base\inc\cpu.h:825;src/mvdm-host\softpc.new\base\inc\cpu3.h:520;src/mvdm-host\softpc.new\base\inc\cpu3.h:694"
"a3_getSS"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:634;src/mvdm-host\softpc.new\base\inc\cpu.h:833;src/mvdm-host\softpc.new\base\inc\cpu3.h:530;src/mvdm-host\softpc.new\base\inc\cpu3.h:702"
"a3_getZF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:646;src/mvdm-host\softpc.new\base\inc\cpu.h:844;src/mvdm-host\softpc.new\base\inc\cpu3.h:542;src/mvdm-host\softpc.new\base\inc\cpu3.h:713"
"a3_p_setMSW"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:749;src/mvdm-host\softpc.new\base\inc\cpu.h:937;src/mvdm-host\softpc.new\base\inc\cpu3.h:643;src/mvdm-host\softpc.new\base\inc\cpu3.h:804"
"a3_setAF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:698;src/mvdm-host\softpc.new\base\inc\cpu.h:884;src/mvdm-host\softpc.new\base\inc\cpu3.h:594;src/mvdm-host\softpc.new\base\inc\cpu3.h:753"
"a3_setAH"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:675;src/mvdm-host\softpc.new\base\inc\cpu.h:865;src/mvdm-host\softpc.new\base\inc\cpu3.h:571;src/mvdm-host\softpc.new\base\inc\cpu3.h:734"
"a3_setAL"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:671;src/mvdm-host\softpc.new\base\inc\cpu.h:861;src/mvdm-host\softpc.new\base\inc\cpu3.h:567;src/mvdm-host\softpc.new\base\inc\cpu3.h:730"
"a3_setAX"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:680;src/mvdm-host\softpc.new\base\inc\cpu.h:869;src/mvdm-host\softpc.new\base\inc\cpu3.h:576;src/mvdm-host\softpc.new\base\inc\cpu3.h:738"
"a3_setBH"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:678;src/mvdm-host\softpc.new\base\inc\cpu.h:868;src/mvdm-host\softpc.new\base\inc\cpu3.h:574;src/mvdm-host\softpc.new\base\inc\cpu3.h:737"
"a3_setBL"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:674;src/mvdm-host\softpc.new\base\inc\cpu.h:864;src/mvdm-host\softpc.new\base\inc\cpu3.h:570;src/mvdm-host\softpc.new\base\inc\cpu3.h:733"
"a3_setBP"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:685;src/mvdm-host\softpc.new\base\inc\cpu.h:874;src/mvdm-host\softpc.new\base\inc\cpu3.h:581;src/mvdm-host\softpc.new\base\inc\cpu3.h:743"
"a3_setBX"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:683;src/mvdm-host\softpc.new\base\inc\cpu.h:872;src/mvdm-host\softpc.new\base\inc\cpu3.h:579;src/mvdm-host\softpc.new\base\inc\cpu3.h:741"
"a3_setCF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:696;src/mvdm-host\softpc.new\base\inc\cpu.h:882;src/mvdm-host\softpc.new\base\inc\cpu3.h:592;src/mvdm-host\softpc.new\base\inc\cpu3.h:751"
"a3_setCH"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:676;src/mvdm-host\softpc.new\base\inc\cpu.h:866;src/mvdm-host\softpc.new\base\inc\cpu3.h:572;src/mvdm-host\softpc.new\base\inc\cpu3.h:735"
"a3_setCL"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:672;src/mvdm-host\softpc.new\base\inc\cpu.h:862;src/mvdm-host\softpc.new\base\inc\cpu3.h:568;src/mvdm-host\softpc.new\base\inc\cpu3.h:731"
"a3_setCS"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:692;src/mvdm-host\softpc.new\base\inc\cpu.h:879;src/mvdm-host\softpc.new\base\inc\cpu3.h:588;src/mvdm-host\softpc.new\base\inc\cpu3.h:748"
"a3_setCX"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:681;src/mvdm-host\softpc.new\base\inc\cpu.h:870;src/mvdm-host\softpc.new\base\inc\cpu3.h:577;src/mvdm-host\softpc.new\base\inc\cpu3.h:739"
"a3_setDF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:703;src/mvdm-host\softpc.new\base\inc\cpu.h:889;src/mvdm-host\softpc.new\base\inc\cpu3.h:599;src/mvdm-host\softpc.new\base\inc\cpu3.h:758"
"a3_setDH"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:677;src/mvdm-host\softpc.new\base\inc\cpu.h:867;src/mvdm-host\softpc.new\base\inc\cpu3.h:573;src/mvdm-host\softpc.new\base\inc\cpu3.h:736"
"a3_setDI"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:687;src/mvdm-host\softpc.new\base\inc\cpu.h:876;src/mvdm-host\softpc.new\base\inc\cpu3.h:583;src/mvdm-host\softpc.new\base\inc\cpu3.h:745"
"a3_setDL"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:673;src/mvdm-host\softpc.new\base\inc\cpu.h:863;src/mvdm-host\softpc.new\base\inc\cpu3.h:569;src/mvdm-host\softpc.new\base\inc\cpu3.h:732"
"a3_setDS"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:694;src/mvdm-host\softpc.new\base\inc\cpu.h:881;src/mvdm-host\softpc.new\base\inc\cpu3.h:590;src/mvdm-host\softpc.new\base\inc\cpu3.h:750"
"a3_setDX"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:682;src/mvdm-host\softpc.new\base\inc\cpu.h:871;src/mvdm-host\softpc.new\base\inc\cpu3.h:578;src/mvdm-host\softpc.new\base\inc\cpu3.h:740"
"a3_setES"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:691;src/mvdm-host\softpc.new\base\inc\cpu.h:878;src/mvdm-host\softpc.new\base\inc\cpu3.h:587;src/mvdm-host\softpc.new\base\inc\cpu3.h:747"
"a3_setIF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:702;src/mvdm-host\softpc.new\base\inc\cpu.h:888;src/mvdm-host\softpc.new\base\inc\cpu3.h:598;src/mvdm-host\softpc.new\base\inc\cpu3.h:757"
"a3_setIP"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:689;src/mvdm-host\softpc.new\base\inc\cpu.h:877;src/mvdm-host\softpc.new\base\inc\cpu3.h:585;src/mvdm-host\softpc.new\base\inc\cpu3.h:746"
"a3_setOF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:704;src/mvdm-host\softpc.new\base\inc\cpu.h:890;src/mvdm-host\softpc.new\base\inc\cpu3.h:600;src/mvdm-host\softpc.new\base\inc\cpu3.h:759"
"a3_setPF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:697;src/mvdm-host\softpc.new\base\inc\cpu.h:883;src/mvdm-host\softpc.new\base\inc\cpu3.h:593;src/mvdm-host\softpc.new\base\inc\cpu3.h:752"
"a3_setSF"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:700;src/mvdm-host\softpc.new\base\inc\cpu.h:886;src/mvdm-host\softpc.new\base\inc\cpu3.h:596;src/mvdm-host\softpc.new\base\inc\cpu3.h:755"
"a3_setSI"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:686;src/mvdm-host\softpc.new\base\inc\cpu.h:875;src/mvdm-host\softpc.new\base\inc\cpu3.h:582;src/mvdm-host\softpc.new\base\inc\cpu3.h:744"
"a3_setSP"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\cpu.h:684;src/mvdm-host\softpc.new\base\inc\cpu.h:873;src/mvdm-host\softpc.new\base\inc\cpu3.h:580;src/mvdm-host\softpc.new\base\inc\cpu3.h:742"
