candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	declaration_shapes	original_mvdm_definition_candidate_count	original_mvdm_definition_identities	next_disposition
"MVDM-FIRST-REBASELINED-000572"	"ReturnESBX"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1093"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000573"	"GetSetCountry"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1149"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000574"	"MapASCIIZDSDX"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1193"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000576"	"ReadWriteFile"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1292"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000578"	"GetCurDir"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1430"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000580"	"AllocateMemoryBlock"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1469"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000582"	"FreeMemoryBlock"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1513"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000584"	"ResizeMemoryBlock"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1558"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000587"	"LoadExec"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1731"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000590"	"FindFirstFileHandle"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1826"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000593"	"FindNextFileHandle"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1880"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000594"	"SetPSP"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1932"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000595"	"GetPSP"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"1977"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000597"	"TranslateBPB"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2006"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000598"	"RenameFile"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2054"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000599"	"CreateTempFile"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2114"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000602"	"Func5Fh"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2293"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000607"	"ReturnDSSI"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2368"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000612"	"GetExtendedCountryInfo"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2453"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000613"	"MapASCIIZDSSI"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2495"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000614"	"MapDSDXLenCX"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2575"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000615"	"IOCTLMap2Bytes"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2628"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000617"	"IOCTLBlockDevs"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2733"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000618"	"IoctlReadWriteTrack"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2773"	"DpmiAllocateBuffer"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/buffer.c|6123c2acefa990be5bf87600a232a32feb1b7435ea0c2f346aa174b56ca37abc|346;O:\repos.external\OpenNT\base\mvdm|dpmi32/buffer.c|6123c2acefa990be5bf87600a232a32feb1b7435ea0c2f346aa174b56ca37abc|346"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000619"	"IoctlReadWriteTrack"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2793"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000620"	"IoctlReadWriteTrack"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2900"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000621"	"MapDPL"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"2953"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000622"	"GetMachineName"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"3005"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000623"	"GetPrinterSetup"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"3058"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000624"	"SetPrinterSetup"	"dpmi32/int21map.c"	"b0a8632ddb1bb0ed609115bcb113c7a43a0b042930cd281d333540089589c7e1"	"3110"	"DpmiSimulateIretCF"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131;O:\repos.external\OpenNT\base\mvdm|dpmi32/stack.c|e7423b2c5b7c6108b55c262d1329e1b1d279850b65af1abfbc6ec3fcf2af0fe5|131"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000685"	"InterProcCommHandler"	"fax/wowfaxui/wfhelper.c"	"bf8cd7fe0a51e9339b98c1ced13a7d295a25a0f49dc08be83d7c07e1b6785bec"	"437"	"GetFaxDataMapName"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|inc/wowfax.h|97c6c40dc2d0565a21dc1be4112fe24f138b10ddbb55fbd29e55da972a2a2c84|284;O:\repos.external\OpenNT\base\mvdm|inc/wowfax.h|97c6c40dc2d0565a21dc1be4112fe24f138b10ddbb55fbd29e55da972a2a2c84|284"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-000749"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"101"	"lstrlen"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000750"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"102"	"lstrlen"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000752"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"110"	"lstrcpy"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000753"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"118"	"lstrlen"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000754"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"119"	"lstrcpy"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000755"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"121"	"lstrlen"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000756"	"SetupFaxDev"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"122"	"lstrcpy"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000772"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"575"	"lstrlen"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000773"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"576"	"lstrlen"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000774"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"587"	"lstrcpy"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000775"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"600"	"lstrlen"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000776"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"601"	"lstrcpy"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000777"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"603"	"lstrlen"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000778"	"DocEvntCreateDCpre"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"604"	"lstrcpy"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-000969"	"set_tod"	"softpc.new/base/bios/cmos_bis.c"	"e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd"	"85"	"cmos_read"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143;O:\repos.external\OpenNT\base\mvdm|softpc.new/base/bios/cmos_bis.c|e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd|143"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
