"candidate_id"	"callee_spelling"	"preliminary_category"	"disposition"
"MVDM-FIRST-REBASELINED-000248"	"ExtraChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000249"	"ExtraChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000250"	"ExtraChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000251"	"ExtraNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000252"	"ExtraNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000253"	"AppendNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000254"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000255"	"AppendNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000256"	"AppendNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000257"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000258"	"ExtraChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000259"	"ExtraChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000260"	"ExtraChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000261"	"ExtraChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000262"	"ExtraChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000263"	"ExtraChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000264"	"ExtraChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000265"	"ExtraNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000266"	"ExtraNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000267"	"ExtraNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000268"	"AppendNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000269"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000270"	"AppendNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000271"	"AppendNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000272"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000273"	"AppendNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000274"	"ExtraNumber"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000275"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000276"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000277"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000278"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000279"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000280"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000281"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000282"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000283"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000284"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000285"	"AppendChar"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000286"	"NtCurrentProcess"	"native-nt-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000287"	"NtQueryInformationProcess"	"native-nt-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000288"	"RaiseException"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000289"	"RtlFillMemory"	"native-nt-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000290"	"RtlFillMemory"	"native-nt-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000291"	"RtlFillMemory"	"native-nt-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000292"	"RtlFillMemory"	"native-nt-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000293"	"strlen"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000294"	"strncpy"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000295"	"strlen"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000296"	"strncpy"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000297"	"RtlFillMemory"	"native-nt-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000298"	"RtlFillMemory"	"native-nt-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000299"	"RtlFillMemory"	"native-nt-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000300"	"strlen"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000301"	"strncpy"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000302"	"strlen"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000303"	"strncpy"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000304"	"RtlFillMemory"	"native-nt-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000305"	"strlen"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000306"	"strncpy"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000307"	"strlen"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000308"	"strncpy"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000309"	"RtlFillMemory"	"native-nt-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000310"	"strlen"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000311"	"strncpy"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000312"	"strlen"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000313"	"strncpy"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000314"	"SetErrorMode"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000315"	"RaiseException"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000316"	"SetErrorMode"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000317"	"OutputDebugString"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000318"	"OutputDebugString"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-000319"	"OutputDebugString"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
