"call_id"	"caller_file_id"	"caller_path"	"caller_package"	"source_line"	"lexical_callee"	"original_correlation"	"declaration_candidate_ids"	"file_provisional_disposition"	"call_accounting_state"	"evidence"
"MVDM-CALL-006029"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"430"	"FindClose"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:430"
"MVDM-CALL-006030"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"431"	"BaseSetLastNTError"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:431"
"MVDM-CALL-006031"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"442"	"FindNextFileOem"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:442"
"MVDM-CALL-006032"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"463"	"FindNextFileW"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:463"
"MVDM-CALL-006033"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"467"	"RtlMoveMemory"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:467"
"MVDM-CALL-005951"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"47"	"RtlEqualUnicodeString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:47"
"MVDM-CALL-006034"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"472"	"RtlInitUnicodeString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:472"
"MVDM-CALL-006035"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"475"	"RtlUnicodeStringToOemString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:475"
"MVDM-CALL-006036"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"476"	"NT_SUCCESS"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:476"
"MVDM-CALL-006037"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"477"	"RtlInitUnicodeString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:477"
"MVDM-CALL-006038"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"480"	"RtlUnicodeStringToOemString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:480"
"MVDM-CALL-006039"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"482"	"NT_SUCCESS"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:482"
"MVDM-CALL-006040"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"483"	"BaseSetLastNTError"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:483"
"MVDM-CALL-006041"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"494"	"GetFullPathNameOem"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:494"
"MVDM-CALL-005952"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"50"	"RtlReleasePebLock"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:50"
"MVDM-CALL-006042"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"521"	"ARGUMENT_PRESENT"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:521"
"MVDM-CALL-006043"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"528"	"RtlInitString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:528"
"MVDM-CALL-006044"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"529"	"RtlOemStringToUnicodeString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:529"
"MVDM-CALL-006045"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"530"	"NT_SUCCESS"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:530"
"MVDM-CALL-006046"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"531"	"RtlFreeUnicodeString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:531"
"MVDM-CALL-006047"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"532"	"BaseSetLastNTError"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:532"
"MVDM-CALL-006048"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"536"	"RtlAllocateHeap"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:536"
"MVDM-CALL-006049"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"536"	"RtlProcessHeap"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:536"
"MVDM-CALL-006050"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"538"	"RtlFreeUnicodeString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:538"
"MVDM-CALL-006051"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"539"	"BaseSetLastNTError"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:539"
"MVDM-CALL-006052"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"543"	"RtlGetFullPathName_U"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:543"
"MVDM-CALL-006053"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"551"	"RtlInitUnicodeString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:551"
"MVDM-CALL-006054"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"552"	"RtlUnicodeStringToOemString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:552"
"MVDM-CALL-006055"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"553"	"NT_SUCCESS"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:553"
"MVDM-CALL-006056"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"554"	"RtlMoveMemory"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:554"
"MVDM-CALL-006057"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"555"	"RtlFreeOemString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:555"
"MVDM-CALL-006058"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"557"	"ARGUMENT_PRESENT"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:557"
"MVDM-CALL-006059"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"568"	"BaseSetLastNTError"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:568"
"MVDM-CALL-006060"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"577"	"RtlFreeUnicodeString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:577"
"MVDM-CALL-006061"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"578"	"RtlFreeHeap"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:578"
"MVDM-CALL-006062"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"578"	"RtlProcessHeap"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:578"
"MVDM-CALL-006063"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"586"	"GetCurrentDirectoryOem"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:586"
"MVDM-CALL-005953"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"59"	"CreateFileOem"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:59"
"MVDM-CALL-006064"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"605"	"NtCurrentTeb"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:605"
"MVDM-CALL-006065"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"606"	"RtlGetCurrentDirectory_U"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:606"
"MVDM-CALL-006066"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"614"	"RtlUnicodeStringToOemString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:614"
"MVDM-CALL-006067"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"615"	"NT_SUCCESS"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:615"
"MVDM-CALL-006068"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"616"	"BaseSetLastNTError"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:616"
"MVDM-CALL-006069"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"635"	"SetCurrentDirectoryOem"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:635"
"MVDM-CALL-006070"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"653"	"NtCurrentTeb"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:653"
"MVDM-CALL-006071"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"654"	"InitOemString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:654"
"MVDM-CALL-006072"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"655"	"RtlOemStringToUnicodeString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:655"
"MVDM-CALL-006073"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"656"	"NT_SUCCESS"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:656"
"MVDM-CALL-006074"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"658"	"SetLastError"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:658"
"MVDM-CALL-006075"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"661"	"BaseSetLastNTError"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:661"
"MVDM-CALL-006076"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"666"	"CheckForSameCurdir"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:666"
"MVDM-CALL-006077"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"667"	"RtlSetCurrentDirectory_U"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:667"
"MVDM-CALL-006078"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"668"	"NT_SUCCESS"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:668"
"MVDM-CALL-006079"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"669"	"BaseSetLastNTError"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:669"
"MVDM-CALL-006080"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"680"	"CreateDirectoryOem"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:680"
"MVDM-CALL-006081"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"698"	"NtCurrentTeb"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:698"
"MVDM-CALL-006082"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"699"	"InitOemString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:699"
"MVDM-CALL-006083"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"700"	"RtlOemStringToUnicodeString"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:700"
"MVDM-CALL-006084"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"701"	"NT_SUCCESS"	"no-selected-extern-candidate"	""	"runtime-support-candidate"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"oemuni/file.c:701"
