"symbol"	"candidate_path"	"candidate_line"	"candidate_class"	"source_text"	"evidence_state"
"getPE"	"softpc.new/host/inc/ppc/pig/cpu4gen.h"	"1982"	"other-source-candidate"	"#define	getPE()	c_getPE()"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"getPE"	"softpc.new/host/inc/ppc/pig/cpu4gen.h"	"1986"	"other-source-candidate"	"#define	getPE()	(*(Cpu.GetPE))()"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"getPE"	"softpc.new/host/inc/ppc/prod/cpu4gen.h"	"1982"	"other-source-candidate"	"#define	getPE()	c_getPE()"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"getPE"	"softpc.new/host/inc/ppc/prod/cpu4gen.h"	"1986"	"other-source-candidate"	"#define	getPE()	(*(Cpu.GetPE))()"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"getPE"	"softpc.new/host/src/nt_aorc.c"	"796"	"host-control-provider-candidate"	"IBOOL getPE()  { return (*(Cpu.GetPE))(); }"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"getPE"	"softpc.new/host/src/nt_bop.c"	"688"	"host-control-provider-candidate"	"(UCHAR)(getPE() ? TRUE : FALSE)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"getPE"	"softpc.new/host/src/nt_cpu.c"	"183"	"host-control-provider-candidate"	"sptr = (word *)Sim32GetVDMPointer( (getSS() << 16)|getSP(), 2, (UCHAR)(getPE() ? TRUE : FALSE));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"getPE"	"softpc.new/host/src/nt_cpu.c"	"193"	"host-control-provider-candidate"	"printf(""NTVDM extreme badness - can't get stack pointer %x:%x mode:%d\n"",getSS(), getSP(), getPE());"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"getPE"	"v86/monitor/i386/monitor.c"	"993"	"monitor-or-product-shell-candidate"	"ULONG getPE(){"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_char_read"	"softpc.new/base/comms/com.c"	"623"	"Bochs-replacement-executor-candidate"	"host_com_char_read(adapter,"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_char_read"	"softpc.new/base/comms/com.c"	"627"	"Bochs-replacement-executor-candidate"	"host_com_char_read(adapter,"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_char_read"	"softpc.new/base/comms/com.c"	"631"	"Bochs-replacement-executor-candidate"	"host_com_char_read(adapter,"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_char_read"	"softpc.new/base/inc/host_com.h"	"203"	"other-source-candidate"	"extern int host_com_char_read(int adapter, int da_int);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_char_read"	"softpc.new/host/src/nt_com.c"	"851"	"host-control-provider-candidate"	"int CPU host_com_char_read(int adapter, int data_available_ints)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_check_adapter"	"softpc.new/base/comms/com.c"	"917"	"Bochs-replacement-executor-candidate"	"if (host_com_check_adapter(adapter)) {"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_check_adapter"	"softpc.new/base/inc/host_com.h"	"200"	"other-source-candidate"	"extern	boolean host_com_check_adapter(int adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_check_adapter"	"softpc.new/host/src/nt_com.c"	"296"	"host-control-provider-candidate"	"boolean host_com_check_adapter(int adapter)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_da_int_change"	"softpc.new/base/comms/com.c"	"1137"	"Bochs-replacement-executor-candidate"	"host_com_da_int_change(adapter,"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_da_int_change"	"softpc.new/base/comms/com.c"	"2500"	"Bochs-replacement-executor-candidate"	"host_com_da_int_change(adapter,asp->int_enable_reg.bits.data_available,0);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_da_int_change"	"softpc.new/base/inc/host_com.h"	"205"	"other-source-candidate"	"extern void host_com_da_int_change(int adapter, int da_int_state, int da_data_state);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_da_int_change"	"softpc.new/host/src/nt_com.c"	"1989"	"host-control-provider-candidate"	"void CPU host_com_da_int_change(int adapter, int data_int_state, int data_state)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/base/comms/com.c"	"559"	"Bochs-replacement-executor-candidate"	"if((port & 0x7) != RS232_MSR) host_com_lock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/base/comms/com.c"	"911"	"Bochs-replacement-executor-candidate"	"host_com_lock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/base/comms/com.c"	"1005"	"Bochs-replacement-executor-candidate"	"host_com_lock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/base/comms/com.c"	"2441"	"Bochs-replacement-executor-candidate"	"host_com_lock(COM1);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/base/comms/com.c"	"2454"	"Bochs-replacement-executor-candidate"	"host_com_lock(COM2);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/base/comms/com.c"	"2622"	"Bochs-replacement-executor-candidate"	"host_com_lock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/base/comms/com.c"	"2677"	"Bochs-replacement-executor-candidate"	"host_com_lock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/base/inc/host_com.h"	"201"	"other-source-candidate"	"extern void host_com_lock(int adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/host/src/nt_com.c"	"52"	"host-control-provider-candidate"	"GLOBAL void host_com_lock(int adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/host/src/nt_com.c"	"1512"	"host-control-provider-candidate"	"host_com_lock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/host/src/nt_com.c"	"1602"	"host-control-provider-candidate"	"void RXCPU host_com_lock(int adapter)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/host/src/nt_com.c"	"1629"	"host-control-provider-candidate"	"//likely that the RX thread will attempt to perform a host_com_lock(). The"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/host/src/nt_com.c"	"1630"	"host-control-provider-candidate"	"//RX thread will block in the host_com_lock() function until another time"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/host/src/nt_com.c"	"1892"	"host-control-provider-candidate"	"//critical section, host_com_lock()."	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_lock"	"softpc.new/host/src/nt_com.c"	"2148"	"host-control-provider-candidate"	"host_com_lock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/base/comms/com.c"	"943"	"Bochs-replacement-executor-candidate"	"host_com_unlock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/base/comms/com.c"	"993"	"Bochs-replacement-executor-candidate"	"if((port & 0x7) != RS232_MSR) host_com_unlock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/base/comms/com.c"	"1387"	"Bochs-replacement-executor-candidate"	"host_com_unlock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/base/comms/com.c"	"2447"	"Bochs-replacement-executor-candidate"	"host_com_unlock(COM1);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/base/comms/com.c"	"2460"	"Bochs-replacement-executor-candidate"	"host_com_unlock(COM2);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/base/comms/com.c"	"2661"	"Bochs-replacement-executor-candidate"	"host_com_unlock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/base/comms/com.c"	"2689"	"Bochs-replacement-executor-candidate"	"host_com_unlock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/base/inc/host_com.h"	"202"	"other-source-candidate"	"extern void host_com_unlock(int adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/host/src/nt_com.c"	"53"	"host-control-provider-candidate"	"GLOBAL void host_com_unlock(int adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/host/src/nt_com.c"	"1531"	"host-control-provider-candidate"	"host_com_unlock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/host/src/nt_com.c"	"1615"	"host-control-provider-candidate"	"void RXCPU host_com_unlock(int adapter)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/host/src/nt_com.c"	"1912"	"host-control-provider-candidate"	"//Request host_com_unlock() to signal the RX thread. This will"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_com_unlock"	"softpc.new/host/src/nt_com.c"	"2160"	"host-control-provider-candidate"	"host_com_unlock(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_cpu_init"	"inc/softpc.h"	"178"	"declaration-carrier-candidate"	"host_cpu_init("	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_cpu_init"	"softpc.new/host/inc/host.h"	"43"	"other-source-candidate"	"extern void host_cpu_init();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_cpu_init"	"softpc.new/host/src/nt_cpu.c"	"142"	"host-control-provider-candidate"	"void host_cpu_init() {}"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_cpu_init"	"softpc.new/host/src/nt_cpu.c"	"147"	"host-control-provider-candidate"	"void host_cpu_init()"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_cpu_init"	"v86/scaffold/i386/softpc.c"	"123"	"monitor-or-product-shell-candidate"	"host_cpu_init();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_cpu_init"	"v86/scaffold/i386/stubs.c"	"42"	"monitor-or-product-shell-candidate"	"host_cpu_init(){"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_cpu_interrupt"	"softpc.new/base/debug/yoda.c"	"202"	"other-source-candidate"	"host_cpu_interrupt();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_cpu_interrupt"	"softpc.new/base/keymouse/keyba.c"	"2570"	"Bochs-replacement-executor-candidate"	"host_cpu_interrupt();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_cpu_interrupt"	"softpc.new/base/system/ica.c"	"648"	"Bochs-replacement-executor-candidate"	"* is host specific, and is done in host_cpu_interrupt()."	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_cpu_interrupt"	"softpc.new/base/system/ica.c"	"699"	"Bochs-replacement-executor-candidate"	"host_cpu_interrupt();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_cpu_interrupt"	"softpc.new/host/inc/host.h"	"44"	"other-source-candidate"	"extern void host_cpu_interrupt();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_cpu_interrupt"	"softpc.new/host/src/nt_cpu.c"	"203"	"host-control-provider-candidate"	"void host_cpu_interrupt()"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_direct_access_error"	"dos/dem/demdasd.c"	"145"	"MVDM-host-provider-candidate"	"host_direct_access_error(NOSUPPORT_HARDDISK);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_direct_access_error"	"dos/dem/demdasd.c"	"456"	"MVDM-host-provider-candidate"	"host_direct_access_error(NOSUPPORT_FLOPPY);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_direct_access_error"	"dos/dem/demioctl.c"	"206"	"MVDM-host-provider-candidate"	"host_direct_access_error(NOSUPPORT_HARDDISK);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_direct_access_error"	"inc/softpc.h"	"47"	"declaration-carrier-candidate"	"extern VOID host_direct_access_error(ULONG);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_direct_access_error"	"softpc.new/host/inc/error.h"	"287"	"other-source-candidate"	"VOID host_direct_access_error(ULONG type);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_direct_access_error"	"softpc.new/host/src/nt_bop.c"	"625"	"host-control-provider-candidate"	"host_direct_access_error((ULONG)getAX());"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_direct_access_error"	"softpc.new/host/src/nt_error.c"	"217"	"host-control-provider-candidate"	"VOID host_direct_access_error(ULONG type)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_direct_access_error"	"softpc.new/host/src/nt_fdisk.c"	"553"	"host-control-provider-candidate"	"host_direct_access_error((ULONG)NOSUPPORT_HARDDISK);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_direct_access_error"	"softpc.new/host/src/nt_rflop.c"	"1540"	"host-control-provider-candidate"	"//		host_direct_access_error((ULONG) NOSUPPORT_FLOPPY);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_find_file"	"softpc.new/base/inc/spcfile.h"	"8"	"other-source-candidate"	"extern char *host_find_file();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_find_file"	"softpc.new/host/src/nt_rez.c"	"67"	"host-control-provider-candidate"	"extern char *host_find_file(char *name, char *path, int disp_err);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_find_file"	"softpc.new/host/src/nt_rez.c"	"76"	"host-control-provider-candidate"	"file_fd = _open(host_find_file (name, full_path, display_error), O_RDONLY|O_BINARY);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_find_file"	"softpc.new/host/src/nt_rez.c"	"108"	"host-control-provider-candidate"	"extern char *host_find_file(char *name, char *path, int disp_err);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_find_file"	"softpc.new/host/src/nt_rez.c"	"119"	"host-control-provider-candidate"	"hff_ret = host_find_file (name,full_path,SILENT);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_find_file"	"softpc.new/host/src/nt_unix.c"	"370"	"host-control-provider-candidate"	"char *host_find_file(file,full_path,display_error)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_get_spc_home"	"softpc.new/host/inc/host_gen.h"	"28"	"other-source-candidate"	"#define ROOT host_get_spc_home()"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_get_spc_home"	"softpc.new/host/inc/host_gen.h"	"30"	"other-source-candidate"	"extern char *host_get_spc_home();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_get_spc_home"	"softpc.new/host/src/stf_conf.c"	"927"	"host-control-provider-candidate"	"char *host_get_spc_home() { return(""c:\\softpc""); }"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_GetSysTime"	"softpc.new/base/inc/timeval.h"	"64"	"other-source-candidate"	"extern void host_GetSysTime(struct host_timeval *);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_GetSysTime"	"softpc.new/base/inc/timeval.h"	"65"	"other-source-candidate"	"#define host_gettimeofday(timeval, timezn) host_GetSysTime((timeval))"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_GetSysTime"	"softpc.new/base/system/cmosnt.c"	"990"	"Bochs-replacement-executor-candidate"	"host_GetSysTime(&RtcTickTime);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_GetSysTime"	"softpc.new/base/system/timer.c"	"416"	"Bochs-replacement-executor-candidate"	"void host_GetSysTime(struct host_timeval *time);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_GetSysTime"	"softpc.new/base/system/timer.c"	"1321"	"Bochs-replacement-executor-candidate"	"host_GetSysTime(&LastTimeCounterZero);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"host_GetSysTime"	"softpc.new/base/system/timer.c"	"2328"	"Bochs-replacement-executor-candidate"	"host_GetSysTime(&curr);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
