candidate_id	caller_definition_id	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	prior_semantic_disposition	resolution_outcome	definition_ids	definition_source_identities	final_disposition	final_owner	resolution_basis
"MVDM-FIRST-CANDIDATE-000044"	"MVDM-ZERO-DEFINITION-000146"	"dos/command/cmdenv.c"	"afc71d306491fe6a7f8cd7356b8682176a33a05f3652bae735be079b3cd0a32b"	"679"	"cmdGetEnvironmentVariable"	"GetEnvironmentVariableOem"	"not-yet-classified-by-preceding-external-audit"	"exact-original-definition"	"MVDM-FIRST-DEFINITION-000017"	"base/mvdm/oemuni/process.c;nt/private/mvdm/oemuni/process.c:564@38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"adapter-backed"	"mvdm-host (original MVDM mirror)"	"exact C/C++ definition candidate(s) parsed from approved original OpenNT source; no runtime selection is made"
"MVDM-FIRST-CANDIDATE-000045"	"MVDM-ZERO-DEFINITION-000148"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"161"	"cmdCheckBinary"	"RtlInitString"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ndismain.h:2664;base/ntos/inc/ntsrv.h:12312;ds/netapi/svcdlls/logonsrv/server/ssiinit.h:1003;ds/netapi/svcdlls/logonsrv/server/ssiinit.h:1004;ds/netapi/svcdlls/logonsrv/server/ssiinit.h:1005;ds/netapi/svcdlls/logonsrv/server/ssiinit.h:1006;public/ddk/inc/ndis.h:5374;public/ddk/inc/ntddk.h:1269;public/halkit/inc/nthal.h:2718;public/ifskit/inc/ntifs.h:11536;public/sdk/inc/ntrtl.h:1612"
"MVDM-FIRST-CANDIDATE-000046"	"MVDM-ZERO-DEFINITION-000148"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"162"	"cmdCheckBinary"	"RtlOemStringToUnicodeString"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ntsrv.h:12413;public/ifskit/inc/ntifs.h:11637;public/sdk/inc/ntrtl.h:1801"
"MVDM-FIRST-CANDIDATE-000047"	"MVDM-ZERO-DEFINITION-000148"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"164"	"cmdCheckBinary"	"RtlUnicodeStringToAnsiString"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ndismain.h:2667;base/ntos/inc/ntsrv.h:12403;public/ddk/inc/ndis.h:1091;public/ddk/inc/ndis.h:5377;public/ddk/inc/ntddk.h:1350;public/halkit/inc/nthal.h:2875;public/ifskit/inc/ntifs.h:11627;public/sdk/inc/ntrtl.h:1779"
"MVDM-FIRST-CANDIDATE-000048"	"MVDM-ZERO-DEFINITION-000148"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"167"	"cmdCheckBinary"	"RtlNtStatusToDosError"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ntsrv.h:20688;base/ntos/rtl/heappriv.h:104;public/sdk/inc/ntrtl.h:5775;windows/core/ntcon/client/condll.h:38;windows/core/ntuser/inc/winerrp.h:88;windows/core/ntuser/inc/winerrp.h:89;windows/core/ntuser/inc/winerrp.h:90;windows/core/ntuser/inc/winerrp.h:91;windows/core/ntuser/inc/winerrp.h:92"
"MVDM-FIRST-CANDIDATE-000049"	"MVDM-ZERO-DEFINITION-000148"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"175"	"cmdCheckBinary"	"RtlFreeUnicodeString"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ntsrv.h:12549;public/ddk/inc/ntddk.h:1434;public/halkit/inc/nthal.h:2910;public/ifskit/inc/ntifs.h:11773;public/sdk/inc/ntrtl.h:1943"
"MVDM-FIRST-CANDIDATE-000050"	"MVDM-ZERO-DEFINITION-000148"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"178"	"cmdCheckBinary"	"RtlFreeAnsiString"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ntsrv.h:12556;public/ddk/inc/ntddk.h:1441;public/halkit/inc/nthal.h:2917;public/ifskit/inc/ntifs.h:11780;public/sdk/inc/ntrtl.h:1950"
"MVDM-FIRST-CANDIDATE-000051"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"330"	"cmdCreateProcess"	"GetNextVDMCommand"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/monitor"	"historical MVDM monitor/control interface; retain original spelling and ABI while the monitor adapter supplies the modern non-kernel boundary"
"MVDM-FIRST-CANDIDATE-000052"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"344"	"cmdCreateProcess"	"SetStdHandle"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/winbase.h:2640;sdktools/jetadmin/inc/winbase.h:2311;sdktools/jetadmin/sdk/inc32/winbase.h:2100;sdktools/wap/base/baseapi.h:391"
"MVDM-FIRST-CANDIDATE-000053"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"347"	"cmdCreateProcess"	"SetStdHandle"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/winbase.h:2640;sdktools/jetadmin/inc/winbase.h:2311;sdktools/jetadmin/sdk/inc32/winbase.h:2100;sdktools/wap/base/baseapi.h:391"
"MVDM-FIRST-CANDIDATE-000054"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"350"	"cmdCreateProcess"	"SetStdHandle"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/winbase.h:2640;sdktools/jetadmin/inc/winbase.h:2311;sdktools/jetadmin/sdk/inc32/winbase.h:2100;sdktools/wap/base/baseapi.h:391"
"MVDM-FIRST-CANDIDATE-000055"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"363"	"cmdCreateProcess"	"RtlInitString"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ndismain.h:2664;base/ntos/inc/ntsrv.h:12312;ds/netapi/svcdlls/logonsrv/server/ssiinit.h:1003;ds/netapi/svcdlls/logonsrv/server/ssiinit.h:1004;ds/netapi/svcdlls/logonsrv/server/ssiinit.h:1005;ds/netapi/svcdlls/logonsrv/server/ssiinit.h:1006;public/ddk/inc/ndis.h:5374;public/ddk/inc/ntddk.h:1269;public/halkit/inc/nthal.h:2718;public/ifskit/inc/ntifs.h:11536;public/sdk/inc/ntrtl.h:1612"
"MVDM-FIRST-CANDIDATE-000056"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"364"	"cmdCreateProcess"	"RtlOemStringToUnicodeString"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ntsrv.h:12413;public/ifskit/inc/ntifs.h:11637;public/sdk/inc/ntrtl.h:1801"
"MVDM-FIRST-CANDIDATE-000057"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"366"	"cmdCreateProcess"	"RtlUnicodeStringToAnsiString"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ndismain.h:2667;base/ntos/inc/ntsrv.h:12403;public/ddk/inc/ndis.h:1091;public/ddk/inc/ndis.h:5377;public/ddk/inc/ntddk.h:1350;public/halkit/inc/nthal.h:2875;public/ifskit/inc/ntifs.h:11627;public/sdk/inc/ntrtl.h:1779"
"MVDM-FIRST-CANDIDATE-000058"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"367"	"cmdCreateProcess"	"RtlFreeUnicodeString"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ntsrv.h:12549;public/ddk/inc/ntddk.h:1434;public/halkit/inc/nthal.h:2910;public/ifskit/inc/ntifs.h:11773;public/sdk/inc/ntrtl.h:1943"
"MVDM-FIRST-CANDIDATE-000059"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"370"	"cmdCreateProcess"	"RtlNtStatusToDosError"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ntsrv.h:20688;base/ntos/rtl/heappriv.h:104;public/sdk/inc/ntrtl.h:5775;windows/core/ntcon/client/condll.h:38;windows/core/ntuser/inc/winerrp.h:88;windows/core/ntuser/inc/winerrp.h:89;windows/core/ntuser/inc/winerrp.h:90;windows/core/ntuser/inc/winerrp.h:91;windows/core/ntuser/inc/winerrp.h:92"
"MVDM-FIRST-CANDIDATE-000060"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"398"	"cmdCreateProcess"	"SetStdHandle"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/winbase.h:2640;sdktools/jetadmin/inc/winbase.h:2311;sdktools/jetadmin/sdk/inc32/winbase.h:2100;sdktools/wap/base/baseapi.h:391"
"MVDM-FIRST-CANDIDATE-000061"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"401"	"cmdCreateProcess"	"SetStdHandle"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/winbase.h:2640;sdktools/jetadmin/inc/winbase.h:2311;sdktools/jetadmin/sdk/inc32/winbase.h:2100;sdktools/wap/base/baseapi.h:391"
"MVDM-FIRST-CANDIDATE-000062"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"404"	"cmdCreateProcess"	"SetStdHandle"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/winbase.h:2640;sdktools/jetadmin/inc/winbase.h:2311;sdktools/jetadmin/sdk/inc32/winbase.h:2100;sdktools/wap/base/baseapi.h:391"
"MVDM-FIRST-CANDIDATE-000063"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"407"	"cmdCreateProcess"	"ResumeThread"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/mfc30/afxwin.h:3040;public/sdk/inc/mfc40/afxwin.h:3652;public/sdk/inc/mfc42/afxwin.h:3773;public/sdk/inc/winbase.h:2305;sdktools/jetadmin/inc/mfc/inc/afxwin.h:3773;sdktools/jetadmin/inc/winbase.h:2013;sdktools/jetadmin/sdk/inc32/winbase.h:1829;sdktools/wap/base/baseapi.h:346"
"MVDM-FIRST-CANDIDATE-000064"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"409"	"cmdCreateProcess"	"GetExitCodeProcess"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/winbase.h:1878;sdktools/jetadmin/inc/winbase.h:1627;sdktools/jetadmin/sdk/inc32/winbase.h:1527;sdktools/wap/base/baseapi.h:157"
"MVDM-FIRST-CANDIDATE-000065"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"415"	"cmdCreateProcess"	"RtlFreeAnsiString"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ntsrv.h:12556;public/ddk/inc/ntddk.h:1441;public/halkit/inc/nthal.h:2917;public/ifskit/inc/ntifs.h:11780;public/sdk/inc/ntrtl.h:1950"
"MVDM-FIRST-CANDIDATE-000066"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"419"	"cmdCreateProcess"	"GetNextVDMCommand"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/monitor"	"historical MVDM monitor/control interface; retain original spelling and ABI while the monitor adapter supplies the modern non-kernel boundary"
"MVDM-FIRST-CANDIDATE-000067"	"MVDM-ZERO-DEFINITION-000149"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"425"	"cmdCreateProcess"	"ExitThread"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntdll/dbgdllp.h:75;ds/netapi/svcdlls/msgsvc/server/msrv.h:13;public/sdk/inc/ntdbg.h:207;public/sdk/inc/ntdbg.h:302;public/sdk/inc/ntdbg.h:344;public/sdk/inc/winbase.h:2150;public/sdk/inc/winbase.h:724;sdktools/jetadmin/inc/winbase.h:1865;sdktools/jetadmin/inc/winbase.h:683;sdktools/jetadmin/sdk/inc32/winbase.h:1683;sdktools/jetadmin/sdk/inc32/winbase.h:649;sdktools/wap/base/baseapi.h:85;sdktools/windiff/server/queue.h:104;sdktools/windiff/server/queue.h:143;sdktools/windiff/server/queue.h:195;sdktools/windiff/server/queue.h:99"
"MVDM-FIRST-CANDIDATE-000068"	"MVDM-ZERO-DEFINITION-000150"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"445"	"cmdExec32"	"CreateThread"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/subsys/sm/server/smsrvp.h:388;base/win32/inc/basemsg.h:271;ds/netapi/svcdlls/rpl/dll/local.h:98;public/sdk/inc/mfc30/afxwin.h:3023;public/sdk/inc/mfc40/afxwin.h:3634;public/sdk/inc/mfc42/afxwin.h:3755;public/sdk/inc/ntdbg.h:205;public/sdk/inc/ntdbg.h:300;public/sdk/inc/ntdbg.h:342;public/sdk/inc/secpkg.h:230;public/sdk/inc/winbase.h:2011;public/sdk/inc/winbase.h:722;sdktools/jetadmin/inc/mfc/inc/afxwin.h:3755;sdktools/jetadmin/inc/winbase.h:1749;sdktools/jetadmin/inc/winbase.h:681;sdktools/jetadmin/sdk/inc32/winbase.h:1610;sdktools/jetadmin/sdk/inc32/winbase.h:647;sdktools/vctools/langapi/debugger/dbc.h:102;sdktools/vctools/langapi/debugger/osdebug4/dbc.h:57;sdktools/wap/base/baseapi.h:60"
"MVDM-FIRST-CANDIDATE-000069"	"MVDM-ZERO-DEFINITION-000150"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"472"	"cmdExec32"	"GetNextVDMCommand"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/monitor"	"historical MVDM monitor/control interface; retain original spelling and ABI while the monitor adapter supplies the modern non-kernel boundary"
"MVDM-FIRST-CANDIDATE-000070"	"MVDM-ZERO-DEFINITION-000153"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"630"	"cmdReturnExitCode"	"cmdCheckCopyForRedirection"	"not-yet-classified-by-preceding-external-audit"	"exact-original-definition"	"MVDM-FIRST-DEFINITION-000001"	"base/mvdm/dos/command/cmdredir.c;nt/private/mvdm/dos/command/cmdredir.c:20@a403f15ba9ec33af85ab38aaa7c4fea301016c4bb09a1ccbd3adee71a07dcc49"	"adapter-backed"	"mvdm-host (original MVDM mirror)"	"exact C/C++ definition candidate(s) parsed from approved original OpenNT source; no runtime selection is made"
"MVDM-FIRST-CANDIDATE-000071"	"MVDM-ZERO-DEFINITION-000153"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"633"	"cmdReturnExitCode"	"GetNextVDMCommand"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/monitor"	"historical MVDM monitor/control interface; retain original spelling and ABI while the monitor adapter supplies the modern non-kernel boundary"
"MVDM-FIRST-CANDIDATE-000072"	"MVDM-ZERO-DEFINITION-000155"	"dos/command/cmdkeyb.c"	"b945cd4a072b592211f6427ee526b2ca47be05ac6bef9a33956105749d899eba"	"154"	"cmdGetKbdLayout"	"GetConsoleCP"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/wincon.h:701;sdktools/jetadmin/inc/wincon.h:701;sdktools/jetadmin/sdk/inc32/wincon.h:701;sdktools/wap/base/baseapi.h:136;windows/core/ntcon/inc/conmsg.h:770"
"MVDM-FIRST-CANDIDATE-000073"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"117"	"cmdGetNextCmd"	"GetConsoleTitleA"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/wincon.h:598;public/sdk/inc/wincon.h:612;sdktools/jetadmin/inc/wincon.h:598;sdktools/jetadmin/inc/wincon.h:612;sdktools/jetadmin/sdk/inc32/wincon.h:598;sdktools/jetadmin/sdk/inc32/wincon.h:612;sdktools/wap/base/baseapi.h:141"
"MVDM-FIRST-CANDIDATE-000074"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"121"	"cmdGetNextCmd"	"SetConsoleTitleA"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/wincon.h:618;public/sdk/inc/wincon.h:630;sdktools/jetadmin/inc/wincon.h:618;sdktools/jetadmin/inc/wincon.h:630;sdktools/jetadmin/sdk/inc32/wincon.h:618;sdktools/jetadmin/sdk/inc32/wincon.h:630;sdktools/wap/base/baseapi.h:369"
"MVDM-FIRST-CANDIDATE-000075"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"143"	"cmdGetNextCmd"	"cmdCheckCopyForRedirection"	"not-yet-classified-by-preceding-external-audit"	"exact-original-definition"	"MVDM-FIRST-DEFINITION-000001"	"base/mvdm/dos/command/cmdredir.c;nt/private/mvdm/dos/command/cmdredir.c:20@a403f15ba9ec33af85ab38aaa7c4fea301016c4bb09a1ccbd3adee71a07dcc49"	"adapter-backed"	"mvdm-host (original MVDM mirror)"	"exact C/C++ definition candidate(s) parsed from approved original OpenNT source; no runtime selection is made"
"MVDM-FIRST-CANDIDATE-000076"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"177"	"cmdGetNextCmd"	"GetNextVDMCommand"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/monitor"	"historical MVDM monitor/control interface; retain original spelling and ABI while the monitor adapter supplies the modern non-kernel boundary"
"MVDM-FIRST-CANDIDATE-000077"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"196"	"cmdGetNextCmd"	"GetNextVDMCommand"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/monitor"	"historical MVDM monitor/control interface; retain original spelling and ABI while the monitor adapter supplies the modern non-kernel boundary"
"MVDM-FIRST-CANDIDATE-000078"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"218"	"cmdGetNextCmd"	"GetNextVDMCommand"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/monitor"	"historical MVDM monitor/control interface; retain original spelling and ABI while the monitor adapter supplies the modern non-kernel boundary"
"MVDM-FIRST-CANDIDATE-000079"	"MVDM-ZERO-DEFINITION-000158"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"549"	"cmdGetCurrentDir"	"GetDriveTypeOem"	"not-yet-classified-by-preceding-external-audit"	"exact-original-definition"	"MVDM-FIRST-DEFINITION-000016"	"base/mvdm/oemuni/file.c;nt/private/mvdm/oemuni/file.c:756@a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"adapter-backed"	"mvdm-host (original MVDM mirror)"	"exact C/C++ definition candidate(s) parsed from approved original OpenNT source; no runtime selection is made"
"MVDM-FIRST-CANDIDATE-000080"	"MVDM-ZERO-DEFINITION-000158"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"553"	"cmdGetCurrentDir"	"SetEnvironmentVariableOem"	"not-yet-classified-by-preceding-external-audit"	"exact-original-definition"	"MVDM-FIRST-DEFINITION-000047"	"base/mvdm/oemuni/process.c;nt/private/mvdm/oemuni/process.c:661@38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"adapter-backed"	"mvdm-host (original MVDM mirror)"	"exact C/C++ definition candidate(s) parsed from approved original OpenNT source; no runtime selection is made"
"MVDM-FIRST-CANDIDATE-000081"	"MVDM-ZERO-DEFINITION-000158"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"559"	"cmdGetCurrentDir"	"GetEnvironmentVariableOem"	"not-yet-classified-by-preceding-external-audit"	"exact-original-definition"	"MVDM-FIRST-DEFINITION-000017"	"base/mvdm/oemuni/process.c;nt/private/mvdm/oemuni/process.c:564@38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"adapter-backed"	"mvdm-host (original MVDM mirror)"	"exact C/C++ definition candidate(s) parsed from approved original OpenNT source; no runtime selection is made"
"MVDM-FIRST-CANDIDATE-000082"	"MVDM-ZERO-DEFINITION-000158"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"565"	"cmdGetCurrentDir"	"SetEnvironmentVariableOem"	"not-yet-classified-by-preceding-external-audit"	"exact-original-definition"	"MVDM-FIRST-DEFINITION-000047"	"base/mvdm/oemuni/process.c;nt/private/mvdm/oemuni/process.c:661@38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"adapter-backed"	"mvdm-host (original MVDM mirror)"	"exact C/C++ definition candidate(s) parsed from approved original OpenNT source; no runtime selection is made"
"MVDM-FIRST-CANDIDATE-000083"	"MVDM-ZERO-DEFINITION-000166"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"821"	"cmdUpdateCurrentDirectories"	"GetDriveTypeOem"	"not-yet-classified-by-preceding-external-audit"	"exact-original-definition"	"MVDM-FIRST-DEFINITION-000016"	"base/mvdm/oemuni/file.c;nt/private/mvdm/oemuni/file.c:756@a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"adapter-backed"	"mvdm-host (original MVDM mirror)"	"exact C/C++ definition candidate(s) parsed from approved original OpenNT source; no runtime selection is made"
"MVDM-FIRST-CANDIDATE-000084"	"MVDM-ZERO-DEFINITION-000166"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"870"	"cmdUpdateCurrentDirectories"	"SetVDMCurrentDirectories"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/monitor"	"historical MVDM monitor/control interface; retain original spelling and ABI while the monitor adapter supplies the modern non-kernel boundary"
"MVDM-FIRST-CANDIDATE-000085"	"MVDM-ZERO-DEFINITION-000168"	"dos/command/cmdpif.c"	"6d3aac795c1c6275695e0b4b72dcbdbf7206456f27e07a11bc28bf5ce3438a9b"	"86"	"cmdCheckForPIF"	"GetFullPathNameOem"	"not-yet-classified-by-preceding-external-audit"	"exact-original-definition"	"MVDM-FIRST-DEFINITION-000019"	"base/mvdm/oemuni/file.c;nt/private/mvdm/oemuni/file.c:494@a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"adapter-backed"	"mvdm-host (original MVDM mirror)"	"exact C/C++ definition candidate(s) parsed from approved original OpenNT source; no runtime selection is made"
