"work_item_id"	"caller_path"	"caller_line"	"symbol"	"family"	"original_provider_form"	"owner"	"retained_interface_shape"	"mapping_rule"	"failure_disposition"	"implementation_constraint"	"audit_state"	"evidence"
"MVDM-T277-S2-MVDM-BOUNDARY-03468"	"softpc.new/host/src/nt_ntfun.c"	"546"	"FastCommGetLineControl"	"serial-host-endpoint"	"softpc.new/host/src/nt_com.c and nt_ntfun.c provide original host serial forms; base/comms holds the historical serial executor"	"opennt-mvdm-host serial provider -> adapter-win32 and adapter-softpc -> adapter-bochs"	"original serial function parameters and BOOL/void result forms"	"session host_resource mapping owns endpoint identity; guest values stay fixed-width"	"preserve original result/timeout/error path; unavailable endpoint is explicit"	"no host HANDLE or COM executor crosses into guest/core"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03468"
"MVDM-T277-S2-MVDM-BOUNDARY-03469"	"softpc.new/host/src/nt_pif.c"	"435"	"malloc"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03469"
"MVDM-T277-S2-MVDM-BOUNDARY-03471"	"softpc.new/host/src/nt_reset.c"	"109"	"MouseAttachMenuItem"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03471"
"MVDM-T277-S2-MVDM-BOUNDARY-03472"	"softpc.new/host/src/nt_reset.c"	"247"	"enable_stream_io"	"machine-CPU-SAS-PIC-facade"	"softpc.new/host/src/nt_aorc.c, nt_cpu.c and sim32.c expose historical CPU/SAS facade forms; base/ccpu386, cvidc, system and video bodies are Bochs-replaced executors"	"adapter-softpc -> adapter-bochs"	"same-named historical CPU/SAS/PIC request form"	"session guest_memory lease for ranges; no raw pointer or parallel CPU state"	"typed mechanical failure is returned at the original caller boundary; Bochs remains sole executor"	"no CCPU/CVIDC/base device executor link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03472"
"MVDM-T277-S2-MVDM-BOUNDARY-03473"	"softpc.new/host/src/nt_reset.c"	"301"	"MouseDetachMenuItem"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03473"
"MVDM-T277-S2-MVDM-BOUNDARY-03474"	"softpc.new/host/src/nt_reset.c"	"344"	"TerminateVDM"	"session-stop-and-event"	"softpc.new/host/src/nt_event.c and nt_msscs.c define original event/notification forms; v86/scaffold TerminateVDM is an excluded standalone product body"	"session -> adapter-win32; adapter-vdd successor where original hook is reached"	"original void event/notification/termination calls and source ordering"	"session-owned event/resource identity only"	"controlled stop never exits the surrounding app; VDD/CSRSS product branches remain explicit successors"	"no private event thread or process-global standard handles"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03474"
"MVDM-T277-S2-MVDM-BOUNDARY-03470"	"softpc.new/host/src/nt_reset.c"	"99"	"InitDetect"	"host-device-and-resource-endpoint"	"softpc.new/host/src/nt_error.c, nt_fdisk.c, nt_lpt.c, nt_msscs.c, nt_rez.c, nt_timer.c and nt_det.c provide original host endpoint forms"	"opennt-mvdm-host host provider -> adapter-win32; session owns resource records"	"original endpoint call shapes and sequencing"	"session host_resource mapping for host endpoint identity; no guest pointer"	"preserve original error/cleanup result; unsupported physical endpoint is explicit"	"no direct device I/O or Bochs policy in OpenNT caller"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03470"
"MVDM-T277-S2-MVDM-BOUNDARY-03477"	"softpc.new/host/src/nt_rez.c"	"108"	"host_find_file"	"host-device-and-resource-endpoint"	"softpc.new/host/src/nt_error.c, nt_fdisk.c, nt_lpt.c, nt_msscs.c, nt_rez.c, nt_timer.c and nt_det.c provide original host endpoint forms"	"opennt-mvdm-host host provider -> adapter-win32; session owns resource records"	"original endpoint call shapes and sequencing"	"session host_resource mapping for host endpoint identity; no guest pointer"	"preserve original error/cleanup result; unsupported physical endpoint is explicit"	"no direct device I/O or Bochs policy in OpenNT caller"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03477"
"MVDM-T277-S2-MVDM-BOUNDARY-03478"	"softpc.new/host/src/nt_rez.c"	"119"	"host_find_file"	"host-device-and-resource-endpoint"	"softpc.new/host/src/nt_error.c, nt_fdisk.c, nt_lpt.c, nt_msscs.c, nt_rez.c, nt_timer.c and nt_det.c provide original host endpoint forms"	"opennt-mvdm-host host provider -> adapter-win32; session owns resource records"	"original endpoint call shapes and sequencing"	"session host_resource mapping for host endpoint identity; no guest pointer"	"preserve original error/cleanup result; unsupported physical endpoint is explicit"	"no direct device I/O or Bochs policy in OpenNT caller"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03478"
"MVDM-T277-S2-MVDM-BOUNDARY-03475"	"softpc.new/host/src/nt_rez.c"	"67"	"host_find_file"	"host-device-and-resource-endpoint"	"softpc.new/host/src/nt_error.c, nt_fdisk.c, nt_lpt.c, nt_msscs.c, nt_rez.c, nt_timer.c and nt_det.c provide original host endpoint forms"	"opennt-mvdm-host host provider -> adapter-win32; session owns resource records"	"original endpoint call shapes and sequencing"	"session host_resource mapping for host endpoint identity; no guest pointer"	"preserve original error/cleanup result; unsupported physical endpoint is explicit"	"no direct device I/O or Bochs policy in OpenNT caller"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03475"
"MVDM-T277-S2-MVDM-BOUNDARY-03476"	"softpc.new/host/src/nt_rez.c"	"76"	"host_find_file"	"host-device-and-resource-endpoint"	"softpc.new/host/src/nt_error.c, nt_fdisk.c, nt_lpt.c, nt_msscs.c, nt_rez.c, nt_timer.c and nt_det.c provide original host endpoint forms"	"opennt-mvdm-host host provider -> adapter-win32; session owns resource records"	"original endpoint call shapes and sequencing"	"session host_resource mapping for host endpoint identity; no guest pointer"	"preserve original error/cleanup result; unsupported physical endpoint is explicit"	"no direct device I/O or Bochs policy in OpenNT caller"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03476"
"MVDM-T277-S2-MVDM-BOUNDARY-03482"	"softpc.new/host/src/nt_sas.c"	"65"	"sas_hw_at"	"machine-CPU-SAS-PIC-facade"	"softpc.new/host/src/nt_aorc.c, nt_cpu.c and sim32.c expose historical CPU/SAS facade forms; base/ccpu386, cvidc, system and video bodies are Bochs-replaced executors"	"adapter-softpc -> adapter-bochs"	"same-named historical CPU/SAS/PIC request form"	"session guest_memory lease for ranges; no raw pointer or parallel CPU state"	"typed mechanical failure is returned at the original caller boundary; Bochs remains sole executor"	"no CCPU/CVIDC/base device executor link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03482"
"MVDM-T277-S2-MVDM-BOUNDARY-03486"	"softpc.new/host/src/nt_term.c"	"45"	"MouseDetachMenuItem"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03486"
"MVDM-T277-S2-MVDM-BOUNDARY-03487"	"softpc.new/host/src/nt_term.c"	"71"	"TerminateVDM"	"session-stop-and-event"	"softpc.new/host/src/nt_event.c and nt_msscs.c define original event/notification forms; v86/scaffold TerminateVDM is an excluded standalone product body"	"session -> adapter-win32; adapter-vdd successor where original hook is reached"	"original void event/notification/termination calls and source ordering"	"session-owned event/resource identity only"	"controlled stop never exits the surrounding app; VDD/CSRSS product branches remain explicit successors"	"no private event thread or process-global standard handles"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03487"
"MVDM-T277-S2-MVDM-BOUNDARY-03490"	"softpc.new/host/src/nt_thred.c"	"155"	"ccpu386exitthread"	"machine-CPU-SAS-PIC-facade"	"softpc.new/host/src/nt_aorc.c, nt_cpu.c and sim32.c expose historical CPU/SAS facade forms; base/ccpu386, cvidc, system and video bodies are Bochs-replaced executors"	"adapter-softpc -> adapter-bochs"	"same-named historical CPU/SAS/PIC request form"	"session guest_memory lease for ranges; no raw pointer or parallel CPU state"	"typed mechanical failure is returned at the original caller boundary; Bochs remains sole executor"	"no CCPU/CVIDC/base device executor link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03490"
"MVDM-T277-S2-MVDM-BOUNDARY-03488"	"softpc.new/host/src/nt_thred.c"	"75"	"malloc"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03488"
"MVDM-T277-S2-MVDM-BOUNDARY-03489"	"softpc.new/host/src/nt_thred.c"	"95"	"ccpu386newthread"	"machine-CPU-SAS-PIC-facade"	"softpc.new/host/src/nt_aorc.c, nt_cpu.c and sim32.c expose historical CPU/SAS facade forms; base/ccpu386, cvidc, system and video bodies are Bochs-replaced executors"	"adapter-softpc -> adapter-bochs"	"same-named historical CPU/SAS/PIC request form"	"session guest_memory lease for ranges; no raw pointer or parallel CPU state"	"typed mechanical failure is returned at the original caller boundary; Bochs remains sole executor"	"no CCPU/CVIDC/base device executor link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03489"
"MVDM-T277-S2-MVDM-BOUNDARY-03502"	"softpc.new/host/src/nt_umb.c"	"1083"	"malloc"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03502"
"MVDM-T277-S2-MVDM-BOUNDARY-03499"	"softpc.new/host/src/nt_umb.c"	"712"	"malloc"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03499"
"MVDM-T277-S2-MVDM-BOUNDARY-03500"	"softpc.new/host/src/nt_umb.c"	"726"	"malloc"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03500"
"MVDM-T277-S2-MVDM-BOUNDARY-03501"	"softpc.new/host/src/nt_umb.c"	"818"	"malloc"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03501"
"MVDM-T277-S2-MVDM-BOUNDARY-03503"	"softpc.new/host/src/nt_unix.c"	"307"	"host_memset"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03503"
"MVDM-T277-S2-MVDM-BOUNDARY-03504"	"softpc.new/host/src/nt_unix.c"	"370"	"host_find_file"	"host-device-and-resource-endpoint"	"softpc.new/host/src/nt_error.c, nt_fdisk.c, nt_lpt.c, nt_msscs.c, nt_rez.c, nt_timer.c and nt_det.c provide original host endpoint forms"	"opennt-mvdm-host host provider -> adapter-win32; session owns resource records"	"original endpoint call shapes and sequencing"	"session host_resource mapping for host endpoint identity; no guest pointer"	"preserve original error/cleanup result; unsupported physical endpoint is explicit"	"no direct device I/O or Bochs policy in OpenNT caller"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03504"
"MVDM-T277-S2-MVDM-BOUNDARY-03505"	"softpc.new/host/src/nt_vdd.c"	"83"	"illegal_bop"	"BOP-dispatch-control"	"softpc.new/host/src/nt_bop.c defines MS_bop_2/5/8/B/E/F and illegal BOP paths; base/bios tables are historical selector tables, not a second dispatcher"	"adapter-bop -> opennt-mvdm-host; adapter-vdd successor for MS_bop_5"	"original BOP entry shape and original dispatcher ordering"	"fixed-width CPU frame and checked guest-memory copy only"	"retain original unavailable/decline/controlled-stop outcome; no selector logic in Bochs"	"no second BOP dispatcher or trace-selected body enablement"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03505"
"MVDM-T277-S2-MVDM-BOUNDARY-03545"	"softpc.new/host/src/sim32.c"	"135"	"sim32_effective_addr"	"machine-CPU-SAS-PIC-facade"	"softpc.new/host/src/nt_aorc.c, nt_cpu.c and sim32.c expose historical CPU/SAS facade forms; base/ccpu386, cvidc, system and video bodies are Bochs-replaced executors"	"adapter-softpc -> adapter-bochs"	"same-named historical CPU/SAS/PIC request form"	"session guest_memory lease for ranges; no raw pointer or parallel CPU state"	"typed mechanical failure is returned at the original caller boundary; Bochs remains sole executor"	"no CCPU/CVIDC/base device executor link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03545"
"MVDM-T277-S2-MVDM-BOUNDARY-03546"	"softpc.new/host/src/sim32.c"	"191"	"sas_overwrite_memory"	"machine-CPU-SAS-PIC-facade"	"softpc.new/host/src/nt_aorc.c, nt_cpu.c and sim32.c expose historical CPU/SAS facade forms; base/ccpu386, cvidc, system and video bodies are Bochs-replaced executors"	"adapter-softpc -> adapter-bochs"	"same-named historical CPU/SAS/PIC request form"	"session guest_memory lease for ranges; no raw pointer or parallel CPU state"	"typed mechanical failure is returned at the original caller boundary; Bochs remains sole executor"	"no CCPU/CVIDC/base device executor link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03546"
"MVDM-T277-S2-MVDM-BOUNDARY-03543"	"softpc.new/host/src/sim32.c"	"50"	"sim32_effective_addr"	"machine-CPU-SAS-PIC-facade"	"softpc.new/host/src/nt_aorc.c, nt_cpu.c and sim32.c expose historical CPU/SAS facade forms; base/ccpu386, cvidc, system and video bodies are Bochs-replaced executors"	"adapter-softpc -> adapter-bochs"	"same-named historical CPU/SAS/PIC request form"	"session guest_memory lease for ranges; no raw pointer or parallel CPU state"	"typed mechanical failure is returned at the original caller boundary; Bochs remains sole executor"	"no CCPU/CVIDC/base device executor link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03543"
"MVDM-T277-S2-MVDM-BOUNDARY-03544"	"softpc.new/host/src/sim32.c"	"88"	"malloc"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03544"
"MVDM-T277-S2-MVDM-BOUNDARY-03547"	"softpc.new/host/src/stf_conf.c"	"260"	"getenv"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03547"
"MVDM-T277-S2-MVDM-BOUNDARY-03548"	"softpc.new/host/src/stf_conf.c"	"261"	"malloc"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03548"
"MVDM-T277-S2-MVDM-BOUNDARY-03549"	"softpc.new/host/src/stf_conf.c"	"541"	"getenv"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03549"
"MVDM-T277-S2-MVDM-BOUNDARY-03550"	"softpc.new/host/src/stf_conf.c"	"566"	"getenv"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03550"
"MVDM-T277-S2-MVDM-BOUNDARY-03551"	"softpc.new/host/src/stf_conf.c"	"927"	"host_get_spc_home"	"host-device-and-resource-endpoint"	"softpc.new/host/src/nt_error.c, nt_fdisk.c, nt_lpt.c, nt_msscs.c, nt_rez.c, nt_timer.c and nt_det.c provide original host endpoint forms"	"opennt-mvdm-host host provider -> adapter-win32; session owns resource records"	"original endpoint call shapes and sequencing"	"session host_resource mapping for host endpoint identity; no guest pointer"	"preserve original error/cleanup result; unsupported physical endpoint is explicit"	"no direct device I/O or Bochs policy in OpenNT caller"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03551"
