"interface_id"	"parent_interface_id"	"row_kind"	"caller"	"declaration_evidence"	"required_interface"	"abi_layout"	"owner"	"availability"	"recovery_disposition"	"failure_contract"	"successor"	"focused_evidence"
"MVDM-DECL-00069"	""	"declaration-only-not-source-reached"	""	"dos/dem/dem.h:124"	"pHardErrPacket"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00069"
"MVDM-DECL-00070"	""	"declaration-only-not-source-reached"	""	"dos/dem/dem.h:125"	"CurrentISVC"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00070"
"MVDM-DECL-00071"	""	"declaration-only-not-source-reached"	""	"dos/dem/dem.h:126"	"aSVCNames"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00071"
"MVDM-DECL-00072"	""	"declaration-only-not-source-reached"	""	"dos/dem/dem.h:127"	"apfnSVC"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00072"
"MVDM-DECL-00073"	""	"declaration-only-not-source-reached"	""	"dos/dem/dem.h:128"	"pszDefaultDOSDirectory"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00073"
"MVDM-DECL-00074"	""	"declaration-only-not-source-reached"	""	"dos/dem/dem.h:129"	"nDrives"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00074"
"MVDM-DECL-00075"	""	"declaration-only-not-source-reached"	""	"dos/dem/dem.h:130"	"pusCurrentPDB"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00075"
"MVDM-DECL-00076"	""	"declaration-only-not-source-reached"	""	"dos/dem/dem.h:131"	"pExtendedError"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00076"
"MVDM-DECL-00077"	""	"declaration-only-not-source-reached"	""	"dos/dem/dem.h:136"	"demDebugBuffer"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00077"
"MVDM-DECL-00078"	""	"declaration-only-not-source-reached"	""	"dos/dem/dem.h:256"	"cmdPipeFileDataEOF"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00078"
"MVDM-DECL-00079"	""	"declaration-only-not-source-reached"	""	"dos/dem/dem.h:257"	"cmdPipeFileEOF"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00079"
"MVDM-DECL-00080"	""	"declaration-only-not-source-reached"	""	"dos/dem/demdasd.h:298"	"demBDS"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00080"
"MVDM-DECL-00081"	""	"declaration-only-not-source-reached"	""	"dos/dem/demdasd.h:299"	"NumberOfFdisk"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00081"
"MVDM-DECL-00082"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:93"	"CurrentPSPSelector"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00082"
"MVDM-DECL-00083"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:98"	"LDT_SIZE"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00083"
"MVDM-DECL-00084"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:104"	"Index"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00084"
"MVDM-DECL-00085"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:110"	"LockedPMStackSel"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00085"
"MVDM-DECL-00086"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:111"	"LockedPMStackCount"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00086"
"MVDM-DECL-00087"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:112"	"PMLockOrigEIP"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00087"
"MVDM-DECL-00088"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:113"	"PMLockOrigSS"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00088"
"MVDM-DECL-00089"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:114"	"PMLockOrigESP"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00089"
"MVDM-DECL-00090"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:116"	"DosxFaultHandlerIret"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00090"
"MVDM-DECL-00091"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:117"	"DosxFaultHandlerIretd"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00091"
"MVDM-DECL-00092"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:118"	"DosxIntHandlerIret"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00092"
"MVDM-DECL-00093"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:119"	"DosxIntHandlerIretd"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00093"
"MVDM-DECL-00094"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:121"	"DosxIret"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00094"
"MVDM-DECL-00095"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmi32p.h:122"	"DosxIretd"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00095"
"MVDM-DECL-00096"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:87"	"force_yoda"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00096"
"MVDM-DECL-00097"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:88"	"DisableEmulatorIretHooks"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00097"
"MVDM-DECL-00098"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:89"	"EnableEmulatorIretHooks"	"function-or-callback-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00098"
"MVDM-DECL-00099"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:122"	"SmallXlatBuffer"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00099"
"MVDM-DECL-00100"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:123"	"LargeXlatBuffer"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00100"
"MVDM-DECL-00101"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:124"	"SmallBufferInUse"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00101"
"MVDM-DECL-00102"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:125"	"LargeBufferInUseCount"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00102"
"MVDM-DECL-00103"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:130"	"DosxStackSegment"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00103"
"MVDM-DECL-00104"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:135"	"DosxRmCodeSegment"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00104"
"MVDM-DECL-00105"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:140"	"DosxRmCodeSelector"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00105"
"MVDM-DECL-00106"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:145"	"DosxStackFramePointer"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00106"
"MVDM-DECL-00107"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:150"	"DosxStackFrameSize"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00107"
"MVDM-DECL-00108"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:155"	"DosxPmDataSelector"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00108"
"MVDM-DECL-00109"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:161"	"DosxSegmentToSelector"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00109"
"MVDM-DECL-00110"	""	"declaration-only-not-source-reached"	""	"dpmi32/dpmidata.h:166"	"CurrentAppFlags"	"global-or-type-textual"	"original declaration carrier; no runtime owner assigned"	"source-declaration-only"	"not-runtime-boundary"	"declaration alone is not a reached runtime interface"	"Queue candidate 2 static package closure"	"MVDM-DECL-00110"
