"work_item_id"	"review_order"	"caller_file_id"	"caller_path"	"caller_package"	"caller_line"	"caller_final_disposition"	"symbol"	"declaration_path"	"declaration_package"	"correlation"	"source_form_state"	"abi_owner_state"	"failure_contract_state"	"evidence"
"MVDM-T277-S2-MVDM-BOUNDARY-03430"	"50"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"660"	"adapter-backed"	"host_simulate"	"softpc.new/host/inc/host.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03430"
"MVDM-T277-S2-MVDM-BOUNDARY-03420"	"50"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"98"	"adapter-backed"	"MovePointerToWindowCentre"	"softpc.new/host/inc/ntcheese.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03420"
"MVDM-T277-S2-MVDM-BOUNDARY-03421"	"50"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"99"	"adapter-backed"	"host_mouse_install1"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03421"
"MVDM-T277-S2-MVDM-BOUNDARY-03461"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1020"	"adapter-backed"	"TerminateVDM"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03461"
"MVDM-T277-S2-MVDM-BOUNDARY-03462"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1023"	"adapter-backed"	"DispatchPageFault"	"softpc.new/host/inc/nt_vddp.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03462"
"MVDM-T277-S2-MVDM-BOUNDARY-03463"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1067"	"adapter-backed"	"nt_std_handle_notification"	"dos/command/cmd.h"	"dos"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03463"
"MVDM-T277-S2-MVDM-BOUNDARY-03464"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1177"	"adapter-backed"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03464"
"MVDM-T277-S2-MVDM-BOUNDARY-03465"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1411"	"adapter-backed"	"HostTerminatePDB"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03465"
"MVDM-T277-S2-MVDM-BOUNDARY-03456"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"147"	"adapter-backed"	"reset"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03456"
"MVDM-T277-S2-MVDM-BOUNDARY-03457"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"172"	"adapter-backed"	"TerminateVDM"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03457"
"MVDM-T277-S2-MVDM-BOUNDARY-03458"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"384"	"adapter-backed"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03458"
"MVDM-T277-S2-MVDM-BOUNDARY-03449"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"44"	"adapter-backed"	"CMDInit"	"inc/cmdsvc.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03449"
"MVDM-T277-S2-MVDM-BOUNDARY-03450"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"46"	"adapter-backed"	"DBGInit"	"inc/dbgexp.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03450"
"MVDM-T277-S2-MVDM-BOUNDARY-03451"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"67"	"adapter-backed"	"CMDInit"	"inc/cmdsvc.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03451"
"MVDM-T277-S2-MVDM-BOUNDARY-03459"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"681"	"adapter-backed"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03459"
"MVDM-T277-S2-MVDM-BOUNDARY-03452"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"73"	"adapter-backed"	"TerminateVDM"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03452"
"MVDM-T277-S2-MVDM-BOUNDARY-03453"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"80"	"adapter-backed"	"TerminateVDM"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03453"
"MVDM-T277-S2-MVDM-BOUNDARY-03460"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"805"	"adapter-backed"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03460"
"MVDM-T277-S2-MVDM-BOUNDARY-03454"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"85"	"adapter-backed"	"DBGInit"	"inc/dbgexp.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03454"
"MVDM-T277-S2-MVDM-BOUNDARY-03455"	"50"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"90"	"adapter-backed"	"TerminateVDM"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03455"
"MVDM-T277-S2-MVDM-BOUNDARY-03466"	"50"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"452"	"adapter-backed"	"FastCommSetBaudRate"	"softpc.new/host/inc/nt_com.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03466"
"MVDM-T277-S2-MVDM-BOUNDARY-03467"	"50"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"491"	"adapter-backed"	"FastCommSetLineControl"	"softpc.new/host/inc/nt_com.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03467"
"MVDM-T277-S2-MVDM-BOUNDARY-03468"	"50"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"546"	"adapter-backed"	"FastCommGetLineControl"	"softpc.new/host/inc/nt_com.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03468"
"MVDM-T277-S2-MVDM-BOUNDARY-03469"	"50"	"MVDM-FILE-1258"	"softpc.new/host/src/nt_pif.c"	"softpc.new"	"435"	"adapter-backed"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03469"
"MVDM-T277-S2-MVDM-BOUNDARY-03471"	"50"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"109"	"adapter-backed"	"MouseAttachMenuItem"	"softpc.new/host/inc/ntcheese.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03471"
"MVDM-T277-S2-MVDM-BOUNDARY-03472"	"50"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"247"	"adapter-backed"	"enable_stream_io"	"softpc.new/host/inc/nt_reset.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03472"
"MVDM-T277-S2-MVDM-BOUNDARY-03473"	"50"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"301"	"adapter-backed"	"MouseDetachMenuItem"	"softpc.new/host/inc/ntcheese.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03473"
"MVDM-T277-S2-MVDM-BOUNDARY-03474"	"50"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"344"	"adapter-backed"	"TerminateVDM"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03474"
"MVDM-T277-S2-MVDM-BOUNDARY-03470"	"50"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"99"	"adapter-backed"	"InitDetect"	"softpc.new/host/inc/nt_reset.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03470"
"MVDM-T277-S2-MVDM-BOUNDARY-03477"	"50"	"MVDM-FILE-1260"	"softpc.new/host/src/nt_rez.c"	"softpc.new"	"108"	"adapter-backed"	"host_find_file"	"softpc.new/base/inc/spcfile.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03477"
"MVDM-T277-S2-MVDM-BOUNDARY-03478"	"50"	"MVDM-FILE-1260"	"softpc.new/host/src/nt_rez.c"	"softpc.new"	"119"	"adapter-backed"	"host_find_file"	"softpc.new/base/inc/spcfile.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03478"
"MVDM-T277-S2-MVDM-BOUNDARY-03475"	"50"	"MVDM-FILE-1260"	"softpc.new/host/src/nt_rez.c"	"softpc.new"	"67"	"adapter-backed"	"host_find_file"	"softpc.new/base/inc/spcfile.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03475"
"MVDM-T277-S2-MVDM-BOUNDARY-03476"	"50"	"MVDM-FILE-1260"	"softpc.new/host/src/nt_rez.c"	"softpc.new"	"76"	"adapter-backed"	"host_find_file"	"softpc.new/base/inc/spcfile.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03476"
"MVDM-T277-S2-MVDM-BOUNDARY-03482"	"50"	"MVDM-FILE-1262"	"softpc.new/host/src/nt_sas.c"	"softpc.new"	"65"	"adapter-backed"	"sas_hw_at"	"softpc.new/base/inc/dasm.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03482"
"MVDM-T277-S2-MVDM-BOUNDARY-03486"	"50"	"MVDM-FILE-1266"	"softpc.new/host/src/nt_term.c"	"softpc.new"	"45"	"adapter-backed"	"MouseDetachMenuItem"	"softpc.new/host/inc/ntcheese.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03486"
"MVDM-T277-S2-MVDM-BOUNDARY-03487"	"50"	"MVDM-FILE-1266"	"softpc.new/host/src/nt_term.c"	"softpc.new"	"71"	"adapter-backed"	"TerminateVDM"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03487"
"MVDM-T277-S2-MVDM-BOUNDARY-03490"	"50"	"MVDM-FILE-1267"	"softpc.new/host/src/nt_thred.c"	"softpc.new"	"155"	"adapter-backed"	"ccpu386exitthread"	"softpc.new/base/ccpu386/ntthread.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03490"
"MVDM-T277-S2-MVDM-BOUNDARY-03488"	"50"	"MVDM-FILE-1267"	"softpc.new/host/src/nt_thred.c"	"softpc.new"	"75"	"adapter-backed"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03488"
"MVDM-T277-S2-MVDM-BOUNDARY-03489"	"50"	"MVDM-FILE-1267"	"softpc.new/host/src/nt_thred.c"	"softpc.new"	"95"	"adapter-backed"	"ccpu386newthread"	"softpc.new/base/ccpu386/ntthread.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03489"
"MVDM-T277-S2-MVDM-BOUNDARY-03502"	"50"	"MVDM-FILE-1269"	"softpc.new/host/src/nt_umb.c"	"softpc.new"	"1083"	"overlay-required"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03502"
"MVDM-T277-S2-MVDM-BOUNDARY-03499"	"50"	"MVDM-FILE-1269"	"softpc.new/host/src/nt_umb.c"	"softpc.new"	"712"	"overlay-required"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03499"
"MVDM-T277-S2-MVDM-BOUNDARY-03500"	"50"	"MVDM-FILE-1269"	"softpc.new/host/src/nt_umb.c"	"softpc.new"	"726"	"overlay-required"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03500"
"MVDM-T277-S2-MVDM-BOUNDARY-03501"	"50"	"MVDM-FILE-1269"	"softpc.new/host/src/nt_umb.c"	"softpc.new"	"818"	"overlay-required"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03501"
"MVDM-T277-S2-MVDM-BOUNDARY-03503"	"50"	"MVDM-FILE-1270"	"softpc.new/host/src/nt_unix.c"	"softpc.new"	"307"	"adapter-backed"	"host_memset"	"softpc.new/base/inc/host.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03503"
"MVDM-T277-S2-MVDM-BOUNDARY-03504"	"50"	"MVDM-FILE-1270"	"softpc.new/host/src/nt_unix.c"	"softpc.new"	"370"	"adapter-backed"	"host_find_file"	"softpc.new/base/inc/spcfile.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03504"
"MVDM-T277-S2-MVDM-BOUNDARY-03505"	"50"	"MVDM-FILE-1271"	"softpc.new/host/src/nt_vdd.c"	"softpc.new"	"83"	"adapter-backed"	"illegal_bop"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03505"
"MVDM-T277-S2-MVDM-BOUNDARY-03545"	"50"	"MVDM-FILE-1276"	"softpc.new/host/src/sim32.c"	"softpc.new"	"135"	"overlay-required"	"sim32_effective_addr"	"softpc.new/host/inc/sim32.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03545"
"MVDM-T277-S2-MVDM-BOUNDARY-03546"	"50"	"MVDM-FILE-1276"	"softpc.new/host/src/sim32.c"	"softpc.new"	"191"	"overlay-required"	"sas_overwrite_memory"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03546"
"MVDM-T277-S2-MVDM-BOUNDARY-03543"	"50"	"MVDM-FILE-1276"	"softpc.new/host/src/sim32.c"	"softpc.new"	"50"	"overlay-required"	"sim32_effective_addr"	"softpc.new/host/inc/sim32.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03543"
"MVDM-T277-S2-MVDM-BOUNDARY-03544"	"50"	"MVDM-FILE-1276"	"softpc.new/host/src/sim32.c"	"softpc.new"	"88"	"overlay-required"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03544"
"MVDM-T277-S2-MVDM-BOUNDARY-03547"	"50"	"MVDM-FILE-1278"	"softpc.new/host/src/stf_conf.c"	"softpc.new"	"260"	"adapter-backed"	"getenv"	"softpc.new/base/inc/standard.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03547"
"MVDM-T277-S2-MVDM-BOUNDARY-03548"	"50"	"MVDM-FILE-1278"	"softpc.new/host/src/stf_conf.c"	"softpc.new"	"261"	"adapter-backed"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03548"
"MVDM-T277-S2-MVDM-BOUNDARY-03549"	"50"	"MVDM-FILE-1278"	"softpc.new/host/src/stf_conf.c"	"softpc.new"	"541"	"adapter-backed"	"getenv"	"softpc.new/base/inc/standard.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03549"
"MVDM-T277-S2-MVDM-BOUNDARY-03550"	"50"	"MVDM-FILE-1278"	"softpc.new/host/src/stf_conf.c"	"softpc.new"	"566"	"adapter-backed"	"getenv"	"softpc.new/base/inc/standard.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03550"
"MVDM-T277-S2-MVDM-BOUNDARY-03551"	"50"	"MVDM-FILE-1278"	"softpc.new/host/src/stf_conf.c"	"softpc.new"	"927"	"adapter-backed"	"host_get_spc_home"	"softpc.new/host/inc/host_gen.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03551"
"MVDM-T277-S2-MVDM-BOUNDARY-03669"	"60"	"MVDM-FILE-1426"	"vdmredir/vrdebug.c"	"vdmredir"	"458"	"adapter-backed"	"getenv"	"softpc.new/base/inc/standard.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03669"
"MVDM-T277-S2-MVDM-BOUNDARY-03670"	"60"	"MVDM-FILE-1426"	"vdmredir/vrdebug.c"	"vdmredir"	"465"	"adapter-backed"	"getenv"	"softpc.new/base/inc/standard.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03670"
"MVDM-T277-S2-MVDM-BOUNDARY-03671"	"60"	"MVDM-FILE-1428"	"vdmredir/vrdisp.c"	"vdmredir"	"171"	"adapter-backed"	"_inlineConvertAddress"	"inc/vdmredir.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03671"
"MVDM-T277-S2-MVDM-BOUNDARY-03672"	"60"	"MVDM-FILE-1432"	"vdmredir/vrdlcdbg.c"	"vdmredir"	"583"	"adapter-backed"	"DbgOut"	"vdmredir/vrdebug.h"	"vdmredir"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03672"
"MVDM-T277-S2-MVDM-BOUNDARY-03673"	"60"	"MVDM-FILE-1435"	"vdmredir/vrdll.c"	"vdmredir"	"103"	"adapter-backed"	"getenv"	"softpc.new/base/inc/standard.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03673"
"MVDM-T277-S2-MVDM-BOUNDARY-03676"	"70"	"MVDM-FILE-1494"	"wow32/wcall16.c"	"wow32"	"780"	"overlay-required"	"host_simulate"	"softpc.new/host/inc/host.h"	"softpc.new"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03676"
"MVDM-T277-S2-MVDM-BOUNDARY-03678"	"70"	"MVDM-FILE-1557"	"wow32/wkman.c"	"wow32"	"1138"	"overlay-required"	"DBGNotifyNewTask"	"inc/dbgexp.h"	"inc"	"selected-definition-name-observed"	"pending-original-caller-and-provider-form-review"	"unassigned-pending-source-form-review"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03678"
